Source,Target,Type,Kind,Id,Label,Interval,Weight
1473898960473538564,1473605221741912064,Directed,,110,,,1.0
1473895241296060417,1472983557287165953,Directed,,111,,,1.0
1473893593718956033,1473600289492115460,Directed,,112,,,1.0
1473892588197396481,1473780811350560770,Directed,,113,,,1.0
1473890777747148805,1472956905664520192,Directed,,114,,,1.0
1473886039425048576,1473819511145082882,Directed,,115,,,1.0
1473884872645427203,1472956905664520192,Directed,,116,,,1.0
1473867666729443338,1473747199330824195,Directed,,117,,,1.0
1473864011640983558,1472956905664520192,Directed,,118,,,1.0
1473857562135207937,1472956905664520192,Directed,,119,,,1.0
1473851598786945024,1472956905664520192,Directed,,120,,,1.0
1473850676824489986,1472956905664520192,Directed,,121,,,1.0
1473841454535647232,1473819511145082882,Directed,,122,,,1.0
1473839262642675714,1473751490770653211,Directed,,123,,,1.0
1473838957829971970,1472956905664520192,Directed,,124,,,1.0
1473838709401436161,1473819511145082882,Directed,,125,,,1.0
1473838588920012800,1473780811350560770,Directed,,126,,,1.0
1473838130084163584,1472956905664520192,Directed,,127,,,1.0
1473834022556024832,1473607272601370633,Directed,,128,,,1.0
1473833511685664774,1472956905664520192,Directed,,129,,,1.0
1473831179526844423,1472956905664520192,Directed,,130,,,1.0
1473830857370701825,1473607272601370633,Directed,,131,,,1.0
1473824046018088962,1472956905664520192,Directed,,132,,,1.0
1473822755640512515,1473819511145082882,Directed,,133,,,1.0
1473819463002767365,1473780811350560770,Directed,,134,,,1.0
1473818657902018571,1472956905664520192,Directed,,135,,,1.0
1473818447075291140,1472956905664520192,Directed,,136,,,1.0
1473817377963925504,1473780811350560770,Directed,,137,,,1.0
1473816742593978369,1472956905664520192,Directed,,138,,,1.0
1473816289319792646,1472956905664520192,Directed,,139,,,1.0
1473816180146282503,1472956905664520192,Directed,,140,,,1.0
1473815358972772357,1472956905664520192,Directed,,141,,,1.0
1473814426285400065,1473813531833290753,Directed,,142,,,1.0
1473812618242629639,1473780811350560770,Directed,,143,,,1.0
1473811415840481287,1473780811350560770,Directed,,144,,,1.0
1473807397885984774,1473804608279662599,Directed,,145,,,1.0
1473805574143893505,1473804608279662599,Directed,,146,,,1.0
1473803957118058498,1473751490770653211,Directed,,147,,,1.0
1473797386631892992,1473780811350560770,Directed,,148,,,1.0
1473792691347546122,1473780811350560770,Directed,,149,,,1.0
1473790956239564805,1473607272601370633,Directed,,150,,,1.0
1473790876589641728,1473780811350560770,Directed,,151,,,1.0
1473790606690467852,1473780811350560770,Directed,,152,,,1.0
1473789853943083009,1473780811350560770,Directed,,153,,,1.0
1473789021495169039,1473780811350560770,Directed,,154,,,1.0
1473788962967859201,1473780811350560770,Directed,,155,,,1.0
1473787529686134789,1473575521640493060,Directed,,156,,,1.0
1473787404792348677,1473667612366323712,Directed,,157,,,1.0
1473786759238541313,1473020208314994688,Directed,,158,,,1.0
1473786232325001217,1473780811350560770,Directed,,159,,,1.0
1473784731544297478,1472919662547640326,Directed,,160,,,1.0
1473784441222963208,1473780811350560770,Directed,,161,,,1.0
1473784408972972043,1473780811350560770,Directed,,162,,,1.0
1473782439436767243,1473780811350560770,Directed,,163,,,1.0
1473781661456379908,1473780811350560770,Directed,,164,,,1.0
1473781117434085381,1473780811350560770,Directed,,165,,,1.0
1473780932222066698,1472956905664520192,Directed,,166,,,1.0
1473780840047861763,1472241038232371203,Directed,,167,,,1.0
1473777191456587782,1473600289492115460,Directed,,168,,,1.0
1473775983996063746,1472956905664520192,Directed,,169,,,1.0
1473775065225478159,1473747199330824195,Directed,,170,,,1.0
1473774807011442693,1472241038232371203,Directed,,171,,,1.0
1473772205884383233,1473020208314994688,Directed,,172,,,1.0
1473771185976532998,1472241038232371203,Directed,,173,,,1.0
1473770184750125057,1473600289492115460,Directed,,174,,,1.0
1473768911355228162,1473747199330824195,Directed,,175,,,1.0
1473768103771267077,1473747199330824195,Directed,,176,,,1.0
1473767342471581706,1473747199330824195,Directed,,177,,,1.0
1473766608774565898,1473386206914359299,Directed,,178,,,1.0
1473765310541017101,1473747199330824195,Directed,,179,,,1.0
1473764715746758663,1473747199330824195,Directed,,180,,,1.0
1473764682347470859,1457040103507963910,Directed,,181,,,1.0
1473763560295645185,1473747199330824195,Directed,,182,,,1.0
1473761621222776835,1473607272601370633,Directed,,183,,,1.0
1473761186965602305,1473386206914359299,Directed,,184,,,1.0
1473760837965950986,1472956905664520192,Directed,,185,,,1.0
1473760237987504129,1473667612366323712,Directed,,186,,,1.0
1473760200070938629,1473747199330824195,Directed,,187,,,1.0
1473759561928650765,1473751490770653211,Directed,,188,,,1.0
1473758028801392642,1472956905664520192,Directed,,189,,,1.0
1473757198874460167,1472956905664520192,Directed,,190,,,1.0
1473756544726704135,1473756264282873865,Directed,,191,,,1.0
1473756407543574530,1473747199330824195,Directed,,192,,,1.0
1473755897717530627,1473751490770653211,Directed,,193,,,1.0
1473754547982159875,1473747199330824195,Directed,,194,,,1.0
1473754527438409735,1473711032270999562,Directed,,195,,,1.0
1473753297718845440,1473751490770653211,Directed,,196,,,1.0
1473753246690942989,1473751490770653211,Directed,,197,,,1.0
1473753091854016514,1473751490770653211,Directed,,198,,,1.0
1473752474129420302,1473747199330824195,Directed,,199,,,1.0
1473751091024207876,1473386206914359299,Directed,,200,,,1.0
1473750652459397127,1473600289492115460,Directed,,201,,,1.0
1473750210165854222,1473747199330824195,Directed,,202,,,1.0
1473748839785979911,1473747199330824195,Directed,,203,,,1.0
1473748176750333953,1473386206914359299,Directed,,204,,,1.0
