Source,Target,Type,Kind,Id,Label,Interval,user_id_retweet,weight
321228288,1173223843,Directed,,1,,,1173223843,0.012463343108504398
1426639026824564737,1364298062919794688,Directed,,2,,,1364298062919794688,1.0
272945830,2380463039,Directed,,3,,,2380463039,0.0021994134897360706
745351426117869568,1238800491632607232,Directed,,4,,,1238800491632607232,0.17082111436950145
798461063494828032,1173223843,Directed,,5,,,1173223843,0.012463343108504398
1053632622465818624,1364298062919794688,Directed,,6,,,1364298062919794688,1.0
1429231388394467332,1364298062919794688,Directed,,7,,,1364298062919794688,1.0
1000480351905632258,1364298062919794688,Directed,,8,,,1364298062919794688,1.0
2187420112,1364298062919794688,Directed,,9,,,1364298062919794688,1.0
2175541491,1238800491632607232,Directed,,10,,,1238800491632607232,0.17082111436950145
1197158807140483072,1364298062919794688,Directed,,11,,,1364298062919794688,1.0
1320296479437836288,1364298062919794688,Directed,,12,,,1364298062919794688,1.0
1901258058,1364298062919794688,Directed,,13,,,1364298062919794688,1.0
363701163,1173223843,Directed,,14,,,1173223843,0.012463343108504398
2197175103,2380463039,Directed,,15,,,2380463039,0.0021994134897360706
1444189918276767750,1238800491632607232,Directed,,16,,,1238800491632607232,0.17082111436950145
2370797451,1173223843,Directed,,17,,,1173223843,0.012463343108504398
1423614587153305600,1238800491632607232,Directed,,18,,,1238800491632607232,0.17082111436950145
721992165505835009,1364298062919794688,Directed,,19,,,1364298062919794688,1.0
1321232532495544326,1173223843,Directed,,20,,,1173223843,0.012463343108504398
1430162268,1238800491632607232,Directed,,21,,,1238800491632607232,0.17082111436950145
1087476792007495680,1364298062919794688,Directed,,22,,,1364298062919794688,1.0
1160826529624023041,1364298062919794688,Directed,,23,,,1364298062919794688,1.0
1468933392326610954,1173223843,Directed,,24,,,1173223843,0.012463343108504398
1377439021,1438546161955229703,Directed,,25,,,1438546161955229703,0.025659824046920823
875178422,2380463039,Directed,,26,,,2380463039,0.0021994134897360706
2498916540,2380463039,Directed,,27,,,2380463039,0.0021994134897360706
1449468040245035011,1364298062919794688,Directed,,28,,,1364298062919794688,1.0
416583838,1364298062919794688,Directed,,29,,,1364298062919794688,1.0
1230454012199264257,1364298062919794688,Directed,,30,,,1364298062919794688,1.0
909239401,977434731523559424,Directed,,31,,,977434731523559424,0.007331378299120235
2363670784,4882542093,Directed,,32,,,4882542093,0.08064516129032258
2175541491,1238800491632607232,Directed,,33,,,1238800491632607232,0.17082111436950145
2175541491,1238800491632607232,Directed,,34,,,1238800491632607232,0.17082111436950145
1386786871439659011,1238800491632607232,Directed,,35,,,1238800491632607232,0.17082111436950145
1443847898735783967,1238800491632607232,Directed,,36,,,1238800491632607232,0.17082111436950145
928345597182177286,1238800491632607232,Directed,,37,,,1238800491632607232,0.17082111436950145
1449323956415209477,4882542093,Directed,,38,,,4882542093,0.08064516129032258
1231573077722632192,4882542093,Directed,,39,,,4882542093,0.08064516129032258
1249848746,1364298062919794688,Directed,,40,,,1364298062919794688,1.0
20552360,1364298062919794688,Directed,,41,,,1364298062919794688,1.0
1436294611559923712,1238800491632607232,Directed,,42,,,1238800491632607232,0.17082111436950145
416439103,1364298062919794688,Directed,,43,,,1364298062919794688,1.0
1431892131791134724,1364298062919794688,Directed,,44,,,1364298062919794688,1.0
740077770001244160,1364298062919794688,Directed,,45,,,1364298062919794688,1.0
147943469,1364298062919794688,Directed,,46,,,1364298062919794688,1.0
1005128837871669248,1364298062919794688,Directed,,47,,,1364298062919794688,1.0
420419717,1246211106948907008,Directed,,48,,,1246211106948907008,0.007331378299120235
3366460893,1364298062919794688,Directed,,49,,,1364298062919794688,1.0
1410870161985388546,1364298062919794688,Directed,,50,,,1364298062919794688,1.0
1248373124778921985,977434731523559424,Directed,,51,,,977434731523559424,0.007331378299120235
708318936513777664,977434731523559424,Directed,,52,,,977434731523559424,0.007331378299120235
2716446892,1364298062919794688,Directed,,53,,,1364298062919794688,1.0
917423697979478016,1238800491632607232,Directed,,54,,,1238800491632607232,0.17082111436950145
1423975235427131393,1364298062919794688,Directed,,55,,,1364298062919794688,1.0
1431892131791134724,1364298062919794688,Directed,,56,,,1364298062919794688,1.0
740077770001244160,4882542093,Directed,,57,,,4882542093,0.08064516129032258
4012699222,1364298062919794688,Directed,,58,,,1364298062919794688,1.0
3047940471,1238800491632607232,Directed,,59,,,1238800491632607232,0.17082111436950145
397059204,1238800491632607232,Directed,,60,,,1238800491632607232,0.17082111436950145
4896258532,1238800491632607232,Directed,,61,,,1238800491632607232,0.17082111436950145
1460389568734187522,977434731523559424,Directed,,62,,,977434731523559424,0.007331378299120235
1423744944544550912,977434731523559424,Directed,,63,,,977434731523559424,0.007331378299120235
1427478474,4882542093,Directed,,64,,,4882542093,0.08064516129032258
1266634908,1238800491632607232,Directed,,65,,,1238800491632607232,0.17082111436950145
1236336724399329280,1364298062919794688,Directed,,66,,,1364298062919794688,1.0
1015918388428918784,1238800491632607232,Directed,,67,,,1238800491632607232,0.17082111436950145
416583838,4882542093,Directed,,68,,,4882542093,0.08064516129032258
1186014796833009664,977434731523559424,Directed,,69,,,977434731523559424,0.007331378299120235
1007584526971924483,1391766884052254720,Directed,,70,,,1391766884052254720,0.062316715542521994
32596998,977434731523559424,Directed,,71,,,977434731523559424,0.007331378299120235
792793865489117184,1238800491632607232,Directed,,72,,,1238800491632607232,0.17082111436950145
1386285569689497602,1364298062919794688,Directed,,73,,,1364298062919794688,1.0
176475756,1364298062919794688,Directed,,74,,,1364298062919794688,1.0
2967886973,1238800491632607232,Directed,,75,,,1238800491632607232,0.17082111436950145
1347233231180017666,977434731523559424,Directed,,76,,,977434731523559424,0.007331378299120235
1435036992056737810,1364298062919794688,Directed,,77,,,1364298062919794688,1.0
872009898145533954,1364298062919794688,Directed,,78,,,1364298062919794688,1.0
430544226,4882542093,Directed,,79,,,4882542093,0.08064516129032258
745351426117869568,1364298062919794688,Directed,,80,,,1364298062919794688,1.0
1106648386470666241,1364298062919794688,Directed,,81,,,1364298062919794688,1.0
4853695089,977434731523559424,Directed,,82,,,977434731523559424,0.007331378299120235
2967886973,1238800491632607232,Directed,,83,,,1238800491632607232,0.17082111436950145
1105021068,1364298062919794688,Directed,,84,,,1364298062919794688,1.0
1436197225428922369,4882542093,Directed,,85,,,4882542093,0.08064516129032258
211254120,1238800491632607232,Directed,,86,,,1238800491632607232,0.17082111436950145
1432452931002019849,1238800491632607232,Directed,,87,,,1238800491632607232,0.17082111436950145
3631495096,1238800491632607232,Directed,,88,,,1238800491632607232,0.17082111436950145
1000480351905632258,1173223843,Directed,,89,,,1173223843,0.012463343108504398
1469377081054277637,1238800491632607232,Directed,,90,,,1238800491632607232,0.17082111436950145
1465740984256507907,1238800491632607232,Directed,,91,,,1238800491632607232,0.17082111436950145
1424689315,977434731523559424,Directed,,92,,,977434731523559424,0.007331378299120235
2247093145,1364298062919794688,Directed,,93,,,1364298062919794688,1.0
536769582,2571088997,Directed,,94,,,2571088997,0.008064516129032258
1052983992,3151825048,Directed,,95,,,3151825048,0.04325513196480939
489331719,1238800491632607232,Directed,,96,,,1238800491632607232,0.17082111436950145
1236336724399329280,1364298062919794688,Directed,,97,,,1364298062919794688,1.0
1229014265673256961,1364298062919794688,Directed,,98,,,1364298062919794688,1.0
1338213606740144128,425260478,Directed,,99,,,425260478,0.001466275659824047
211254120,1238800491632607232,Directed,,100,,,1238800491632607232,0.17082111436950145
1455293360051216385,1364298062919794688,Directed,,101,,,1364298062919794688,1.0
1408567643662127106,1364298062919794688,Directed,,102,,,1364298062919794688,1.0
525196431,4882542093,Directed,,103,,,4882542093,0.08064516129032258
1492509740,1364298062919794688,Directed,,104,,,1364298062919794688,1.0
489722273,1364298062919794688,Directed,,105,,,1364298062919794688,1.0
1410886618538557440,2353382138,Directed,,106,,,2353382138,0.0007331378299120235
1410886618538557440,821879334,Directed,,107,,,821879334,0.0
948007465773395968,1364298062919794688,Directed,,108,,,1364298062919794688,1.0
496862827,1364298062919794688,Directed,,109,,,1364298062919794688,1.0
781635668195827716,1238800491632607232,Directed,,110,,,1238800491632607232,0.17082111436950145
636328779,4882542093,Directed,,111,,,4882542093,0.08064516129032258
363701163,1413591361186672642,Directed,,112,,,1413591361186672642,0.01466275659824047
57358236,1077269276,Directed,,113,,,1077269276,0.0
949217047078162432,1173223843,Directed,,114,,,1173223843,0.012463343108504398
1438796669986947073,1238800491632607232,Directed,,115,,,1238800491632607232,0.17082111436950145
1475049574809186307,3151825048,Directed,,116,,,3151825048,0.04325513196480939
1244348233402462209,4882542093,Directed,,117,,,4882542093,0.08064516129032258
20552360,1364298062919794688,Directed,,118,,,1364298062919794688,1.0
1088748639349100544,4882542093,Directed,,119,,,4882542093,0.08064516129032258
792793865489117184,1238800491632607232,Directed,,120,,,1238800491632607232,0.17082111436950145
489331719,1364298062919794688,Directed,,121,,,1364298062919794688,1.0
917038232,1238800491632607232,Directed,,122,,,1238800491632607232,0.17082111436950145
745351426117869568,1238800491632607232,Directed,,123,,,1238800491632607232,0.17082111436950145
1338403125670129666,2571088997,Directed,,124,,,2571088997,0.008064516129032258
1245445880540467203,1238800491632607232,Directed,,125,,,1238800491632607232,0.17082111436950145
397059204,2571088997,Directed,,126,,,2571088997,0.008064516129032258
1322543941,1364298062919794688,Directed,,127,,,1364298062919794688,1.0
1123858502118776834,1173223843,Directed,,128,,,1173223843,0.012463343108504398
850324301450555392,1364298062919794688,Directed,,129,,,1364298062919794688,1.0
1431187217876127744,1238800491632607232,Directed,,130,,,1238800491632607232,0.17082111436950145
3318549610,1173223843,Directed,,131,,,1173223843,0.012463343108504398
1376122043779973121,3151825048,Directed,,132,,,3151825048,0.04325513196480939
1356156544229003265,1364298062919794688,Directed,,133,,,1364298062919794688,1.0
4645281629,1364298062919794688,Directed,,134,,,1364298062919794688,1.0
711830999227899906,1238800491632607232,Directed,,135,,,1238800491632607232,0.17082111436950145
1436370361516441601,1364298062919794688,Directed,,136,,,1364298062919794688,1.0
561569814,1364298062919794688,Directed,,137,,,1364298062919794688,1.0
1445118390700498957,1238800491632607232,Directed,,138,,,1238800491632607232,0.17082111436950145
1205428460719620096,1238800491632607232,Directed,,139,,,1238800491632607232,0.17082111436950145
1442589814449078272,1238800491632607232,Directed,,140,,,1238800491632607232,0.17082111436950145
1101307491713990656,1238800491632607232,Directed,,141,,,1238800491632607232,0.17082111436950145
497875655,497875655,Directed,,142,,,497875655,0.0007331378299120235
1077644550,1238800491632607232,Directed,,143,,,1238800491632607232,0.17082111436950145
799219281451958272,4882542093,Directed,,144,,,4882542093,0.08064516129032258
1123858502118776834,1238800491632607232,Directed,,145,,,1238800491632607232,0.17082111436950145
430544226,1364298062919794688,Directed,,146,,,1364298062919794688,1.0
578975558,1238800491632607232,Directed,,147,,,1238800491632607232,0.17082111436950145
39941615,1238800491632607232,Directed,,148,,,1238800491632607232,0.17082111436950145
1447276410721144833,1364298062919794688,Directed,,149,,,1364298062919794688,1.0
1123858502118776834,1238800491632607232,Directed,,150,,,1238800491632607232,0.17082111436950145
430544226,1364298062919794688,Directed,,151,,,1364298062919794688,1.0
1234744238228803585,4882542093,Directed,,152,,,4882542093,0.08064516129032258
761170444904964096,1238800491632607232,Directed,,153,,,1238800491632607232,0.17082111436950145
3028809503,4882542093,Directed,,154,,,4882542093,0.08064516129032258
1428603283531309061,1238800491632607232,Directed,,155,,,1238800491632607232,0.17082111436950145
540066448,252565001,Directed,,156,,,252565001,0.0
792793865489117184,1238800491632607232,Directed,,157,,,1238800491632607232,0.17082111436950145
1428603283531309061,1238800491632607232,Directed,,158,,,1238800491632607232,0.17082111436950145
1435590896502849538,1364298062919794688,Directed,,159,,,1364298062919794688,1.0
4192961459,1238800491632607232,Directed,,160,,,1238800491632607232,0.17082111436950145
71593119,1238800491632607232,Directed,,161,,,1238800491632607232,0.17082111436950145
1423166823684509696,4882542093,Directed,,162,,,4882542093,0.08064516129032258
1923305407,4882542093,Directed,,163,,,4882542093,0.08064516129032258
1032653803575828480,1364298062919794688,Directed,,164,,,1364298062919794688,1.0
2452494826,4882542093,Directed,,165,,,4882542093,0.08064516129032258
824021536747225091,1173223843,Directed,,166,,,1173223843,0.012463343108504398
1348990498183258117,1238800491632607232,Directed,,167,,,1238800491632607232,0.17082111436950145
1326530442577768448,4882542093,Directed,,168,,,4882542093,0.08064516129032258
3047940471,1238800491632607232,Directed,,169,,,1238800491632607232,0.17082111436950145
38903873,1364298062919794688,Directed,,170,,,1364298062919794688,1.0
1344383673261584386,1238800491632607232,Directed,,171,,,1238800491632607232,0.17082111436950145
1430162268,1238800491632607232,Directed,,172,,,1238800491632607232,0.17082111436950145
1159915009,4882542093,Directed,,173,,,4882542093,0.08064516129032258
1375740452385742849,1238800491632607232,Directed,,174,,,1238800491632607232,0.17082111436950145
465860666,1238800491632607232,Directed,,175,,,1238800491632607232,0.17082111436950145
1241659242404352000,1173223843,Directed,,176,,,1173223843,0.012463343108504398
422706269,1238800491632607232,Directed,,177,,,1238800491632607232,0.17082111436950145
1434078813063876608,1238800491632607232,Directed,,178,,,1238800491632607232,0.17082111436950145
1388269877291634688,1364298062919794688,Directed,,179,,,1364298062919794688,1.0
96576495,1238800491632607232,Directed,,180,,,1238800491632607232,0.17082111436950145
1345129094619537408,1364298062919794688,Directed,,181,,,1364298062919794688,1.0
2233536302,1364298062919794688,Directed,,182,,,1364298062919794688,1.0
1316658380,1364298062919794688,Directed,,183,,,1364298062919794688,1.0
1349169332773916673,1349169332773916673,Directed,,184,,,1349169332773916673,0.002932551319648094
999280766,1364298062919794688,Directed,,185,,,1364298062919794688,1.0
1360341200990068741,1364298062919794688,Directed,,186,,,1364298062919794688,1.0
487914632,1173223843,Directed,,187,,,1173223843,0.012463343108504398
1433103620413788164,1173223843,Directed,,188,,,1173223843,0.012463343108504398
464855487,977434731523559424,Directed,,189,,,977434731523559424,0.007331378299120235
2385799301,4882542093,Directed,,190,,,4882542093,0.08064516129032258
1121931434,1364298062919794688,Directed,,191,,,1364298062919794688,1.0
792793865489117184,1364298062919794688,Directed,,192,,,1364298062919794688,1.0
1617818378,1364298062919794688,Directed,,193,,,1364298062919794688,1.0
854240012149424128,1173223843,Directed,,194,,,1173223843,0.012463343108504398
265679140,1364298062919794688,Directed,,195,,,1364298062919794688,1.0
464822421,1364298062919794688,Directed,,196,,,1364298062919794688,1.0
1203087605849608192,1173223843,Directed,,197,,,1173223843,0.012463343108504398
2155461192,1364298062919794688,Directed,,198,,,1364298062919794688,1.0
722641382,1364298062919794688,Directed,,199,,,1364298062919794688,1.0
2155461192,1364298062919794688,Directed,,200,,,1364298062919794688,1.0
1209249979744817152,4882542093,Directed,,201,,,4882542093,0.08064516129032258
1432030614249685002,1173223843,Directed,,202,,,1173223843,0.012463343108504398
2944136181,1364298062919794688,Directed,,203,,,1364298062919794688,1.0
276588654,324580620,Directed,,204,,,324580620,0.0007331378299120235
1266769243,1361833561972686849,Directed,,205,,,1361833561972686849,0.012463343108504398
1069926132231925760,1221425087938748418,Directed,,206,,,1221425087938748418,0.0
145802194,4882542093,Directed,,207,,,4882542093,0.08064516129032258
3366460893,1364298062919794688,Directed,,208,,,1364298062919794688,1.0
1471183075359043588,1361833561972686849,Directed,,209,,,1361833561972686849,0.012463343108504398
3103748006,4882542093,Directed,,210,,,4882542093,0.08064516129032258
1296509725,4882542093,Directed,,211,,,4882542093,0.08064516129032258
1391958840,1364298062919794688,Directed,,212,,,1364298062919794688,1.0
1391766884052254720,1173223843,Directed,,213,,,1173223843,0.012463343108504398
1114817509910355973,4882542093,Directed,,214,,,4882542093,0.08064516129032258
914924414332014593,1364298062919794688,Directed,,215,,,1364298062919794688,1.0
2385799301,1238800491632607232,Directed,,216,,,1238800491632607232,0.17082111436950145
995657337393287168,4882542093,Directed,,217,,,4882542093,0.08064516129032258
792793865489117184,1364298062919794688,Directed,,218,,,1364298062919794688,1.0
1364430734,1364298062919794688,Directed,,219,,,1364298062919794688,1.0
1029467541624770561,4882542093,Directed,,220,,,4882542093,0.08064516129032258
1121951191,4882542093,Directed,,221,,,4882542093,0.08064516129032258
1370300701,4882542093,Directed,,222,,,4882542093,0.08064516129032258
1429096741945716741,4882542093,Directed,,223,,,4882542093,0.08064516129032258
1247958207231860738,4882542093,Directed,,224,,,4882542093,0.08064516129032258
1302616789348691968,4882542093,Directed,,225,,,4882542093,0.08064516129032258
2999932538,1364298062919794688,Directed,,226,,,1364298062919794688,1.0
928345597182177286,4882542093,Directed,,227,,,4882542093,0.08064516129032258
1330818619375280128,1364298062919794688,Directed,,228,,,1364298062919794688,1.0
742397759991480320,1364298062919794688,Directed,,229,,,1364298062919794688,1.0
396883287,4882542093,Directed,,230,,,4882542093,0.08064516129032258
3252394091,4882542093,Directed,,231,,,4882542093,0.08064516129032258
4645281629,1364298062919794688,Directed,,232,,,1364298062919794688,1.0
972450439638802432,4882542093,Directed,,233,,,4882542093,0.08064516129032258
1163431789555306498,4882542093,Directed,,234,,,4882542093,0.08064516129032258
1392633826573266945,430882302,Directed,,235,,,430882302,0.0007331378299120235
1106449976,1364298062919794688,Directed,,236,,,1364298062919794688,1.0
3631495096,4882542093,Directed,,237,,,4882542093,0.08064516129032258
995657337393287168,1364298062919794688,Directed,,238,,,1364298062919794688,1.0
910883562311835648,1405120559755759618,Directed,,239,,,1405120559755759618,0.008064516129032258
1428767360,1364298062919794688,Directed,,240,,,1364298062919794688,1.0
1384530429869531143,1364298062919794688,Directed,,241,,,1364298062919794688,1.0
1196018762593525765,1364298062919794688,Directed,,242,,,1364298062919794688,1.0
199620260,4882542093,Directed,,243,,,4882542093,0.08064516129032258
2800101452,1364298062919794688,Directed,,244,,,1364298062919794688,1.0
2326140878,1364298062919794688,Directed,,245,,,1364298062919794688,1.0
898297518,4882542093,Directed,,246,,,4882542093,0.08064516129032258
305255857,1364298062919794688,Directed,,247,,,1364298062919794688,1.0
708318936513777664,1364298062919794688,Directed,,248,,,1364298062919794688,1.0
357048439,1364298062919794688,Directed,,249,,,1364298062919794688,1.0
1370300701,1364298062919794688,Directed,,250,,,1364298062919794688,1.0
845585171491540996,1364298062919794688,Directed,,251,,,1364298062919794688,1.0
4896258532,1238800491632607232,Directed,,252,,,1238800491632607232,0.17082111436950145
2216051760,1364298062919794688,Directed,,253,,,1364298062919794688,1.0
502018244,4882542093,Directed,,254,,,4882542093,0.08064516129032258
1238143563017474049,4882542093,Directed,,255,,,4882542093,0.08064516129032258
745351426117869568,4882542093,Directed,,256,,,4882542093,0.08064516129032258
4896258532,1364298062919794688,Directed,,257,,,1364298062919794688,1.0
400504464,1364298062919794688,Directed,,258,,,1364298062919794688,1.0
1365350315122446338,1364298062919794688,Directed,,259,,,1364298062919794688,1.0
716377897,1364298062919794688,Directed,,260,,,1364298062919794688,1.0
1224441067929505792,1364298062919794688,Directed,,261,,,1364298062919794688,1.0
1419805096184057859,1364298062919794688,Directed,,262,,,1364298062919794688,1.0
1370300701,1364298062919794688,Directed,,263,,,1364298062919794688,1.0
1010807990,1010807990,Directed,,264,,,1010807990,0.0036656891495601175
1475122883164876805,1323040160,Directed,,265,,,1323040160,0.0036656891495601175
289828856,1364298062919794688,Directed,,266,,,1364298062919794688,1.0
200888646,1364298062919794688,Directed,,267,,,1364298062919794688,1.0
1152192533063241728,1364298062919794688,Directed,,268,,,1364298062919794688,1.0
1042906497129361408,4882542093,Directed,,269,,,4882542093,0.08064516129032258
3426504598,4882542093,Directed,,270,,,4882542093,0.08064516129032258
1472872885383573506,1364298062919794688,Directed,,271,,,1364298062919794688,1.0
1111915132102344706,1364298062919794688,Directed,,272,,,1364298062919794688,1.0
1323993129180139522,4882542093,Directed,,273,,,4882542093,0.08064516129032258
1431187217876127744,1364298062919794688,Directed,,274,,,1364298062919794688,1.0
761170444904964096,1238800491632607232,Directed,,275,,,1238800491632607232,0.17082111436950145
1425194624033902594,1364298062919794688,Directed,,276,,,1364298062919794688,1.0
1017112352158863365,1364298062919794688,Directed,,277,,,1364298062919794688,1.0
543703916,1364298062919794688,Directed,,278,,,1364298062919794688,1.0
141529750,1364298062919794688,Directed,,279,,,1364298062919794688,1.0
1032227404029280256,1364298062919794688,Directed,,280,,,1364298062919794688,1.0
2967886973,1464281098259935234,Directed,,281,,,1464281098259935234,0.0
4774539388,425260478,Directed,,282,,,425260478,0.001466275659824047
1017112352158863365,4882542093,Directed,,283,,,4882542093,0.08064516129032258
1412500075,1364298062919794688,Directed,,284,,,1364298062919794688,1.0
1166451475821846530,1364298062919794688,Directed,,285,,,1364298062919794688,1.0
1360978420084137986,4882542093,Directed,,286,,,4882542093,0.08064516129032258
502018244,1364298062919794688,Directed,,287,,,1364298062919794688,1.0
1474443337038012421,1361833561972686849,Directed,,288,,,1361833561972686849,0.012463343108504398
1166451475821846530,1364298062919794688,Directed,,289,,,1364298062919794688,1.0
1353304938215067649,1364298062919794688,Directed,,290,,,1364298062919794688,1.0
1139149651532242944,1224399006744436736,Directed,,291,,,1224399006744436736,0.008797653958944282
2954518204,4882542093,Directed,,292,,,4882542093,0.08064516129032258
1186406702,1364298062919794688,Directed,,293,,,1364298062919794688,1.0
2178600592,1364298062919794688,Directed,,294,,,1364298062919794688,1.0
941772138008268801,1364298062919794688,Directed,,295,,,1364298062919794688,1.0
752845778,628527048,Directed,,296,,,628527048,0.009530791788856305
1430162268,1364298062919794688,Directed,,297,,,1364298062919794688,1.0
1199127172990021633,1364298062919794688,Directed,,298,,,1364298062919794688,1.0
1445099449290838019,1364298062919794688,Directed,,299,,,1364298062919794688,1.0
1389495200607883266,1364298062919794688,Directed,,300,,,1364298062919794688,1.0
856920898846240771,4882542093,Directed,,301,,,4882542093,0.08064516129032258
1435590896502849538,1364298062919794688,Directed,,302,,,1364298062919794688,1.0
1164038954,1364298062919794688,Directed,,303,,,1364298062919794688,1.0
2240528067,1364298062919794688,Directed,,304,,,1364298062919794688,1.0
1369640371697942528,4882542093,Directed,,305,,,4882542093,0.08064516129032258
1264836030349402113,1364298062919794688,Directed,,306,,,1364298062919794688,1.0
1020502986,1364298062919794688,Directed,,307,,,1364298062919794688,1.0
328473338,4882542093,Directed,,308,,,4882542093,0.08064516129032258
507118418,4882542093,Directed,,309,,,4882542093,0.08064516129032258
265679140,1364298062919794688,Directed,,310,,,1364298062919794688,1.0
2800101452,1364298062919794688,Directed,,311,,,1364298062919794688,1.0
268307040,1364298062919794688,Directed,,312,,,1364298062919794688,1.0
1445406745627697160,1238800491632607232,Directed,,313,,,1238800491632607232,0.17082111436950145
82083043,1364298062919794688,Directed,,314,,,1364298062919794688,1.0
1445406745627697160,1364298062919794688,Directed,,315,,,1364298062919794688,1.0
2430808297,1364298062919794688,Directed,,316,,,1364298062919794688,1.0
1389495200607883266,1364298062919794688,Directed,,317,,,1364298062919794688,1.0
790929273418878976,324580620,Directed,,318,,,324580620,0.0007331378299120235
955127843255717890,1364298062919794688,Directed,,319,,,1364298062919794688,1.0
4866617129,1364298062919794688,Directed,,320,,,1364298062919794688,1.0
1325034228128616448,1364298062919794688,Directed,,321,,,1364298062919794688,1.0
1400039468455845890,4882542093,Directed,,322,,,4882542093,0.08064516129032258
1474067374546501639,1364298062919794688,Directed,,323,,,1364298062919794688,1.0
460987353,1364298062919794688,Directed,,324,,,1364298062919794688,1.0
2967886973,4882542093,Directed,,325,,,4882542093,0.08064516129032258
1052983992,1364298062919794688,Directed,,326,,,1364298062919794688,1.0
381717202,1364298062919794688,Directed,,327,,,1364298062919794688,1.0
756557389025927169,1364298062919794688,Directed,,328,,,1364298062919794688,1.0
1454518436785176578,1238800491632607232,Directed,,329,,,1238800491632607232,0.17082111436950145
1290588940731326465,1364298062919794688,Directed,,330,,,1364298062919794688,1.0
3352779975,4882542093,Directed,,331,,,4882542093,0.08064516129032258
1052983992,1364298062919794688,Directed,,332,,,1364298062919794688,1.0
1473977401071841286,1364298062919794688,Directed,,333,,,1364298062919794688,1.0
1617818378,1364298062919794688,Directed,,334,,,1364298062919794688,1.0
2473782071,4882542093,Directed,,335,,,4882542093,0.08064516129032258
1471927075,1364298062919794688,Directed,,336,,,1364298062919794688,1.0
919417542,1364298062919794688,Directed,,337,,,1364298062919794688,1.0
2815401849,1364298062919794688,Directed,,338,,,1364298062919794688,1.0
962088641198788609,1364298062919794688,Directed,,339,,,1364298062919794688,1.0
756557389025927169,1364298062919794688,Directed,,340,,,1364298062919794688,1.0
919417542,1364298062919794688,Directed,,341,,,1364298062919794688,1.0
29201900,4882542093,Directed,,342,,,4882542093,0.08064516129032258
2716446892,1364298062919794688,Directed,,343,,,1364298062919794688,1.0
57358236,4882542093,Directed,,344,,,4882542093,0.08064516129032258
2320478792,4882542093,Directed,,345,,,4882542093,0.08064516129032258
230787831,1364298062919794688,Directed,,346,,,1364298062919794688,1.0
2732447529,1364298062919794688,Directed,,347,,,1364298062919794688,1.0
2716446892,4882542093,Directed,,348,,,4882542093,0.08064516129032258
531490926,4882542093,Directed,,349,,,4882542093,0.08064516129032258
2716446892,1364298062919794688,Directed,,350,,,1364298062919794688,1.0
742289950322917376,1364298062919794688,Directed,,351,,,1364298062919794688,1.0
1438796669986947073,4882542093,Directed,,352,,,4882542093,0.08064516129032258
1125440833099112448,1364298062919794688,Directed,,353,,,1364298062919794688,1.0
1431651335867338766,4882542093,Directed,,354,,,4882542093,0.08064516129032258
118374031,1364298062919794688,Directed,,355,,,1364298062919794688,1.0
1402925585433874433,1364298062919794688,Directed,,356,,,1364298062919794688,1.0
82083043,1364298062919794688,Directed,,357,,,1364298062919794688,1.0
4019910797,1364298062919794688,Directed,,358,,,1364298062919794688,1.0
1144913517365145600,1364298062919794688,Directed,,359,,,1364298062919794688,1.0
1408365643490119680,1238800491632607232,Directed,,360,,,1238800491632607232,0.17082111436950145
1417845132964007937,4882542093,Directed,,361,,,4882542093,0.08064516129032258
3862333281,4882542093,Directed,,362,,,4882542093,0.08064516129032258
3254081877,1364298062919794688,Directed,,363,,,1364298062919794688,1.0
1236255995984297986,4882542093,Directed,,364,,,4882542093,0.08064516129032258
978197286076510208,1364298062919794688,Directed,,365,,,1364298062919794688,1.0
269885887,1364298062919794688,Directed,,366,,,1364298062919794688,1.0
1444189918276767750,1364298062919794688,Directed,,367,,,1364298062919794688,1.0
1361833561972686849,1364298062919794688,Directed,,368,,,1364298062919794688,1.0
346692486,1364298062919794688,Directed,,369,,,1364298062919794688,1.0
1447131849482964993,4882542093,Directed,,370,,,4882542093,0.08064516129032258
1464199037993857029,1364298062919794688,Directed,,371,,,1364298062919794688,1.0
1449324167862575107,1364298062919794688,Directed,,372,,,1364298062919794688,1.0
1249412358637666304,1364298062919794688,Directed,,373,,,1364298062919794688,1.0
1245445880540467203,4882542093,Directed,,374,,,4882542093,0.08064516129032258
1300884946878427137,1364298062919794688,Directed,,375,,,1364298062919794688,1.0
3039450687,1364298062919794688,Directed,,376,,,1364298062919794688,1.0
2200290805,1364298062919794688,Directed,,377,,,1364298062919794688,1.0
898620354045911040,1364298062919794688,Directed,,378,,,1364298062919794688,1.0
257517267,1364298062919794688,Directed,,379,,,1364298062919794688,1.0
425803153,1364298062919794688,Directed,,380,,,1364298062919794688,1.0
978197286076510208,1238800491632607232,Directed,,381,,,1238800491632607232,0.17082111436950145
2535751839,4882542093,Directed,,382,,,4882542093,0.08064516129032258
1174780873075544069,1364298062919794688,Directed,,383,,,1364298062919794688,1.0
2252899982,1364298062919794688,Directed,,384,,,1364298062919794688,1.0
3034922873,1364298062919794688,Directed,,385,,,1364298062919794688,1.0
1460355787063271431,1364298062919794688,Directed,,386,,,1364298062919794688,1.0
1464199037993857029,4882542093,Directed,,387,,,4882542093,0.08064516129032258
1238838550482821120,1364298062919794688,Directed,,388,,,1364298062919794688,1.0
