Id,Label,timeset,interval,colour,giant_component,cluster_eigen,cluster_kmeans,cluster_gn,cluster_mod,hashtags,gruppo,componentnumber,modularity_class
1440748218791305219,TimeOutFree,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
739708146655100928,momasaniello,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
131571640,pieropz,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1032615842,a_meluzzi,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1417405855281078294,parachutiste601,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
3121881723,davide3666,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,29,0
1203719504888504321,RossellaCucche1,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
454661242,BIncremona,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
529305696,Ma_r_coo,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
971746291,illusfecit,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1330886960525815816,vipp_mod,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
751180558936530944,Moreno01720679,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
346692486,76Pier,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
405728539,Azazel67Nadin,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,1,0
150357753,987mies,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1146770484157173762,GiulioWilli,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
896089896716316673,JValerioMg,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1250020285,GfveGianfra,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1160335674224128000,eurallergico,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,3,0
3836475191,AnnapaolaMarco,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,2,0
4186745548,Maryro71,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
772938597137801216,flaviotiravento,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1108621779436797952,itsme3791,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
945658120277291008,RobiGippox,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,5,0
1117464055659356165,ligi_p,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
9734552,pedroelrey,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,7,0
374451541,marett_b,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,6,0
1557557558,aspettaaspetta,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1457676379252744195,Fabrizi44544861,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
471874775,enki1965,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2731562830,1967mary1967,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1083540776,VillaEgle,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1139577110396317697,Antonio98854326,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
485551571,MariaIde123,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1433430916190195712,gallina_di,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1426557505975504896,FSergio84260141,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1223365028230967296,_joker_984,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1440426999453941760,Papollo13,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1729630027,31ISL,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2539884768,Matteo76216,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1239530122388144128,Giope11,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,11,0
1424014391712829444,ancheno77,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
1905526903,milanselby,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,8,0
106673706,massimobitonci,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1109793344765480960,Donato68599139,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
492555583,dannunzioilvate,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1407167704700801026,Swgloui91,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,12,0
1374777240454627335,laviniaricci83,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
877535285277597696,TribvnvsPlebis,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
50068659,SilvioMarinoSan,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1327535500429811712,Gio85138389,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
730484710850318336,914m4r,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,9,0
1097401157272694784,italianprometeo,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1050364597558026240,Comeunavela,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
423690893,PCaiello,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1439821574580883456,Marco32711897,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
393423439,Rosalba_Falzone,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
773837581410795520,Risorgiamo,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1116839112315756544,IstintoDiVino,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,25,0
1268138691920375812,fenice_risorta,,,"#99cccc",1,1,1,2,"#aaaacc",@matteosalvinimi,1,0,2
770714476425408512,VogliaZebra_net,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
595620738,Antonella_O_O,,,"#99cccc",1,1,1,2,"#aaaacc",@matteosalvinimi,1,0,2
201658727,VittorioSgarbi,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
900621566463156225,Principe3001979,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1294261377394253824,marsigatto,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
54854562,carlolontano,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1470793634610040834,CiairoReloaded,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2708468728,MarcoaldiMM,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1448002220360933383,Elyspap,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1396128187789287435,VirusCovis19,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,24,0
1946489059,jachedeleo,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1462821613687164928,Fabio_in_DC,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,23,0
1332344638355738627,BernardinoNico4,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,21,0
1140952112182038528,NinaRicci_us,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
406981868,GiancarloDeRisi,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
944913239871279104,TugnoliSandro,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1360669426887065604,cammarata_lee,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2327799494,Lisa05061973,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1420161018186063873,TwentyQuaranti2,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
407077433,brunieradino,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2984387777,luglio1972,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1243490123855138819,ArtiHare,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1242799462390644736,Silvia74665972,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
438601393,mikless94,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
84853836,Frafrafra85,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1466821784397922304,l_guerreras,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,4,0
1393085290370281473,MarkChierici,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
131262995,dieguito82,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1370085944112582659,AndreaGressani,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1459934952410210306,CasadiCanapa,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1172883227125735424,Martina18597036,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1462855658349465608,5Ricomincio,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
715644689622372352,andmar76,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1246749804845314049,Giampie29888093,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1331264735103356928,fabioarrighi1,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
143463688,Giordanofornoni,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1245553374,Danilo50306,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1446193924331249668,Sokkom523,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2464793882,GiusyZaccone,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1123858502118776834,riccardosanna14,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
366160680,digioia_fabio,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1255129783958007811,Lella562,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1248341835770200064,L3onard___,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1050385864797446144,salvini_stefano,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1324253602471464960,marseglia_marco,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2478485040,gigi63042185,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1353995335513870336,NasiniRosella,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1372961162413944835,GattoneTele,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,19,0
1370387662956298242,Gabriel23322863,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
97220386,i_Stef,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1337835585034186753,cinzia49227255,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
4620858862,chiara4eyes,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
805030986,bencivenga1971,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
966318320151683072,stropponi,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
532572724,Luca_Fantuzzi,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1225122167815385090,ChrisFreschi04,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1144950428087586817,Raff_Napolitano,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
469262479,AlfredoDalFerro,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
432036004,foscaecon,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1065170347232845826,anitaelaura,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1362293914196180992,MaxMistro63,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1441007725115318272,AntonelloValer2,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
473238229,berettasudaca,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1040828736,cavalierepadano,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2148581297,VincenzoViolano,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1455206650030219270,TonyMontanaEZ,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1405815240743395329,VolintiruAlice,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1450559025817468934,elsa12429697,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,30,0
2758820040,Warehouseman59,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
135646754,FACT60,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1307091875518705664,AriellaAmie,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,31,0
2267915489,PierluigiCandia,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1283040799417131016,Lella40444111,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1390653288136290307,Marisab79879802,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
1349697321576099840,Lorenzxo2,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
761160984903974912,triplete103,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,32,0
2982883078,naty_bibble2512,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,33,0
4875964570,efficienzaener1,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1109014398960578560,bennittosss,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,34,0
2184531680,DanieleMazza9,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1450831470604476418,Stefania_Hanami,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
50355977,FraLauricella,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,35,0
1457059909502177280,Frances48957178,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1100725721465532416,Federic39674782,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1352629733947826176,MarcoAn64248061,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1435369757969092618,steganiania,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1164038954,supercap70,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1238800491632607232,gianluca826,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1089500969052848128,MCapparetti,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,36,0
2341083257,battistabd,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1459539183891107843,fiosimonazzi,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
1344802960749060099,Samuel21091422,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1440030768571432968,AlessiaNannucci,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
283416650,barbarab1974,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
1471060933778849795,JeanMartin72,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1419760478306414592,Andrea60407083,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1364939599601168385,MMaXXprIIme,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
478889514,mantovanimg,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1249837503760269312,PittChambers1,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1882975495,pierino5861,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
452013510,albiuno,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1200449290973396996,MariaBarbieri_7,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
38573759,giamps78,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,37,0
789419320984166401,Peonia249,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
941817729648156672,fatequalcosa,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1459473555100475400,Sa59422328,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
1087476792007495680,NazzarenoMi,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
960819725856059393,Fabiusfax,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1410898242397691905,Politic01774202,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1279126399295651841,StefanoSabati17,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1373354712460886020,Quindec56574258,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
841826323681157120,PaiKrKarkkainen,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
42848843,illibata,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
4160203479,LPincia,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
889769605035696129,Ada32016514Ada,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1445508753684451335,Gio31917355,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
586736890,Samanta8888,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
3252394091,RosaniFlavia,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
1446922910308917248,Maipi02646817,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1288323050807734277,corradopiobbico,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1470136896403783698,2021Pauline,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
323858624,DarkForce78,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
4134285383,AZambo69,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1169382144969465856,Rosy46044624,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1436091919726170114,nad2677,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
435283445,bincenzino,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1146147427,sil_viar0,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1423422588479582212,gratacasola,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1316658380,effelina7155,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1471893577919868932,sara_laiolo,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
773448309893726208,_Dani_DM,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1311420488,murphi57,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1058192615814897664,RoccoFaillace72,,,"#99cccc",0,0,0,0,"#aaaacc",@matteosalvinimi,1,38,0
1446184244867477511,nuntius_viator,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1430122498352427008,Marlin29249739,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
761170444904964096,Bettabetta59,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
191579596,Mario_Molinari,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
912816336,BeppeMaresca,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2629508758,MILEYTIAMO2,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
40433343,NikeSkywalker,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1424981249903505409,baggi_michela,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2755564035,Achille1966,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1208811826743521280,comascio,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1217767250695946241,clamar65,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1460706463,fannymiam,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
962989620,Silvestro52,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1222246382188318720,mannersmaketh10,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
400798557,destranelcuore,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
442083142,mspini2,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
880354010,_giulia2004,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
978197286076510208,Dear_Inanna_Z,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1438082730923892738,Doremisolasido1,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1442884202748317706,Daniela11855015,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
475732955,brunodese,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
1440330849921105920,CardamoneIsabel,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1218946952924213251,Veraelena5,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
1429231388394467332,Ilaria89965081,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1054285017181052929,_Ross_83,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
426112917,fjadanza,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1138777682248982528,LB19712,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1448250438566957062,Edmond72Dantes,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1476159162627330049,lucky_lazz,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1443847898735783967,DesireemailCom1,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
755442242,NonRicordarMi,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2767302910,elisaangelini62,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
235712668,pippo78tn,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
739044913543794688,eluccellini,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1079458256949575680,MimidiRosa1,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
981843302432608257,Nadia_hopppe1,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2227488127,leopadanofe,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1379515156959531011,BagsLab,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1420870472,la_jangiacomo,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
707910753,PiranSim,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
40004536,SCRIGNOMAGICO,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
986140489,Urobertu,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
928345597182177286,Gianluc68325330,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
392552289,iq_196,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1033488919,tiber_h,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
864546176,dan2cil,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1037009894648569857,Gabry70458401,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2902601895,complottista12,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
725882047,AntonioParisi00,,,"#99cccc",1,1,1,2,"#aaaacc",@matteosalvinimi,1,0,2
1385324301478469633,Silvia714462254,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1449464996216426500,Valdanos21,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1288901307093450752,Martina95190659,,,"#99cccc",1,2,2,1,"#aaaacc",@matteosalvinimi,1,0,1
2208732222,MPC307,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
246940612,mariocomella,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
126081363,bikermanfast,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
324987074,sciarrone66,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
2236516034,GiorgioJayDee,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1432801281081548808,templare2021,,,"#99cccc",1,2,1,1,"#aaaacc",@matteosalvinimi,1,0,1
1352801998983335937,Lukenji,,,"#99cccc",1,1,1,2,"#aaaacc",@matteosalvinimi,1,0,1
2615476385,PMurroccu,,,"#99cccc",1,1,1,1,"#aaaacc",@matteosalvinimi,1,0,1
