Id,Label,Interval,Colour,Giant_Component,cluster_eigen,cluster_kmeans,Colour_GN,Cluster_mod
1468626755833720838,ThomasE26847666,,#99cccc,1,1,1,1,#aaaacc
277955015,salvo_dieseltec,,#99cccc,1,1,1,1,#aaaacc
1296390431190679553,1nessuno100mil2,,#99cccc,1,2,1,1,#aaaacc
1410304718954434569,Blaise_Proud,,#99cccc,1,1,1,1,#aaaacc
1313487516104830976,Leroimichel3,,#99cccc,1,1,1,1,#aaaacc
1266464860444987394,ElisabettaSamm1,,#99cccc,1,1,1,1,#aaaacc
1447202634050461705,1968Niki,,#99cccc,1,1,1,1,#aaaacc
1385660793031696388,blackan68873025,,#99cccc,1,1,1,1,#aaaacc
1401979774868799488,Navarra22946672,,#99cccc,1,1,1,1,#aaaacc
447896469,Luca_Mussati,,#99cccc,1,1,1,1,#aaaacc
2363670784,ernluccar,,#99cccc,1,1,1,1,#aaaacc
460061801,Lacasespoglia,,#b00b69,1,1,1,2,#aaaacc
62486236,ciocapiatti,,#b00b69,1,1,1,2,#aaaacc
1261954422420180993,MMastrantuono,,#b00b69,1,1,1,2,#aaaacc
632742781,paolo_r_2012,,#b00b69,1,1,1,2,#aaaacc
1638728959,EmilianoVerga,,#b00b69,1,1,1,2,#aaaacc
1244058540798619648,squil_3,,#b00b69,1,1,1,2,#aaaacc
398065736,SerenellaMas,,#b00b69,1,1,1,2,#aaaacc
2970386632,viniciobiscotti,,#b00b69,1,1,1,2,#aaaacc
1127210403489034241,IlCastiga,,#b00b69,1,1,1,1,#aaaacc
4481243657,mariasole813,,#b00b69,1,1,1,2,#aaaacc
983065508,AristarcoScann1,,#b00b69,1,1,1,2,#aaaacc
4187567045,battaglia_persa,,#b00b69,0,0,0,0,#aaaacc
769575190468694017,Sarailcaso,,#b00b69,1,1,1,2,#aaaacc
119920353,guerreraf72,,#b00b69,1,1,1,2,#aaaacc
320936626,sissiago,,#b00b69,1,1,1,2,#aaaacc
50286652,Franciscktrue,,#b00b69,1,1,1,2,#aaaacc
1304817581782597632,cassandratype,,#b00b69,1,1,1,2,#aaaacc
93662228,PD_Matera,,#b00b69,1,1,1,2,#aaaacc
351500954,cimmino_a,,#b00b69,1,1,1,2,#aaaacc
993717145,BraveHeart1961,,#b00b69,1,1,1,2,#aaaacc
897117145657724928,Galloblues,,#b00b69,1,1,1,2,#aaaacc
86938862,DemosLandia,,#b00b69,1,1,1,1,#aaaacc
1367203155440771082,marilenagasbar1,,#b00b69,1,1,1,1,#aaaacc
1454818702541660160,sveva02304073,,#b00b69,1,1,1,2,#aaaacc
425393832,SilviaAltini,,#b00b69,1,1,1,1,#aaaacc
435740653,ElenaCarnevali,,#b00b69,1,1,1,2,#aaaacc
1154012262,CormaGodra76,,#b00b69,0,0,0,0,#aaaacc
997450507751952384,FuoriIncuboUe,,#b00b69,1,1,1,1,#aaaacc
233345901,bicidiario,,#b00b69,0,0,0,0,#aaaacc
2499922459,Donati7Nicola,,#b00b69,1,1,1,1,#aaaacc
1102601979514245121,FranceskoNew,,#b00b69,0,0,0,0,#aaaacc
484592863,dayflyer,,#b00b69,1,2,1,1,#aaaacc
111696944,guiodic,,#b00b69,1,1,1,2,#aaaacc
2637882316,CiccioniSe,,#b00b69,1,1,1,2,#aaaacc
1287429402297540609,MariaNo11961081,,#b00b69,1,1,1,2,#aaaacc
1137322129467355136,verd44766903,,#b00b69,1,1,1,2,#aaaacc
117520797,monicanardi,,#b00b69,1,1,1,2,#aaaacc
543863115,stefigasparini,,#b00b69,1,1,1,2,#aaaacc
934722928155021314,Ilsaggiopetty,,#b00b69,1,1,1,2,#aaaacc
305255857,Rosyfree74,,#b00b69,1,2,1,2,#aaaacc
436470257,ZinosK67,,#b00b69,1,1,1,2,#aaaacc
1095418857689358336,fm197544,,#b00b69,1,1,1,2,#aaaacc
13294452,pdnetwork,,#b00b69,1,1,1,2,#aaaacc
513144334,RenatoSouvarine,,#b00b69,1,1,1,2,#aaaacc
539962117,MariuzzoAndrea,,#b00b69,1,1,1,2,#aaaacc
558032072,sevenseasmarina,,#b00b69,1,1,1,1,#aaaacc
1385255164936863748,OglioPaola,,#b00b69,1,1,1,2,#aaaacc
431793661,GiancarloGarci6,,#b00b69,1,2,1,1,#aaaacc
897417492569751552,mario0549,,#b00b69,1,1,1,2,#aaaacc
2846795136,salerno_vince,,#b00b69,1,1,1,2,#aaaacc
1472201258853359616,Franci_il_dedo,,#b00b69,0,0,0,0,#aaaacc
750670310,57Davide,,#b00b69,1,1,1,2,#aaaacc
1429964996,Lucky61mass,,#b00b69,1,1,1,1,#aaaacc
2791011106,108Elebru,,#b00b69,1,1,1,1,#aaaacc
1381495649657614337,Massimo22185550,,#b00b69,1,1,1,2,#aaaacc
2274450562,anto_d_63,,#b00b69,1,1,1,2,#aaaacc
1005980574,LianaCiccina,,#b00b69,1,1,1,2,#aaaacc
2289505911,romi_andrio,,#b00b69,1,1,1,2,#aaaacc
1032957709514158080,RaffaRa06692253,,#b00b69,1,1,1,2,#aaaacc
786276460080209920,DMALAGIGI2,,#b00b69,1,1,1,1,#aaaacc
142393098,Paogiu,,#b00b69,1,1,1,2,#aaaacc
1323906651540410368,GloriaGaetano1,,#b00b69,1,1,1,2,#aaaacc
507151363,bianchiangelica,,#b00b69,0,0,0,0,#aaaacc
2961876645,AccettoAnna,,#b00b69,1,1,1,2,#aaaacc
472905491,gabelmanu,,#b00b69,1,1,1,1,#aaaacc
1299027759356940288,gessica93680641,,#b00b69,0,0,0,0,#aaaacc
541670926,GiorgioAntonel1,,#b00b69,1,1,1,2,#aaaacc
3852711633,alberto_olivari,,#b00b69,0,0,0,0,#aaaacc
1456181839903830016,BmindinaPina,,#b00b69,0,0,0,0,#aaaacc
435187030,MauriziaPicci,,#b00b69,1,1,1,2,#aaaacc
1465348145756487680,FogRos,,#b00b69,0,0,0,0,#aaaacc
3292552233,luciapanizio,,#b00b69,1,1,1,2,#aaaacc
2268796084,patriziadegioia,,#b00b69,1,1,1,2,#aaaacc
1467169393394208776,PierluigiPanin,,#b00b69,1,1,1,2,#aaaacc
1279351249142460421,una_raffina_ta,,#b00b69,0,0,0,0,#aaaacc
4528022080,CreDelacruz,,#b00b69,1,1,1,2,#aaaacc
1032561026,GobLongeye,,#b00b69,1,1,1,2,#aaaacc
1530276078,domenico_damore,,#b00b69,1,1,1,2,#aaaacc
1455293360051216385,Domenic09598472,,#b00b69,1,2,2,1,#aaaacc
1635661050,pary1977,,#b00b69,1,1,1,2,#aaaacc
1464788840,lvoir,,#b00b69,1,1,1,2,#aaaacc
1082281620546179074,Giusepp66890796,,#b00b69,1,1,1,2,#aaaacc
1006400634,mikedells,,#b00b69,1,1,1,2,#aaaacc
1304503355356708869,Rodica17957578,,#b00b69,1,1,1,2,#aaaacc
4452315099,marisaconca,,#b00b69,1,1,1,1,#aaaacc
1203887463074344960,Lukyluke311,,#b00b69,0,0,0,0,#aaaacc
1459193106008616963,simona_striuli,,#b00b69,0,0,0,0,#aaaacc
1243575912337113088,nikinik64773225,,#b00b69,1,1,1,1,#aaaacc
1292029244,TelmoPetrelli,,#b00b69,1,1,1,2,#aaaacc
1330588833113575425,damiano_chirico,,#b00b69,1,1,1,2,#aaaacc
1205122244114100224,loris30999,,#b00b69,1,1,1,2,#aaaacc
388572693,laramps,,#b00b69,1,1,1,2,#aaaacc
770206242824413184,Livia_DiGioia,,#b00b69,1,1,1,2,#aaaacc
3076910169,GabriVernucci,,#b00b69,1,1,1,2,#aaaacc
1334520595,maura_locantore,,#b00b69,1,1,1,2,#aaaacc
1856338526,EvesGuandalini,,#b00b69,1,1,1,2,#aaaacc
977605577827389440,CastellinoLuigi,,#b00b69,1,1,1,2,#aaaacc
95891990,marcepittella,,#b00b69,1,1,1,2,#aaaacc
3420171712,HankHC91,,#b00b69,1,1,1,2,#aaaacc
483276391,Gb13Giovanna,,#b00b69,1,1,1,2,#aaaacc
582152087,LuigiAssecasa,,#b00b69,1,1,1,1,#aaaacc
930822249707376640,Piu_Europa,,#b00b69,1,1,1,2,#aaaacc
1216148624243118080,cmqpiena,,#b00b69,1,1,1,2,#aaaacc
2529751224,dorasperti,,#b00b69,1,1,1,2,#aaaacc
929979326686261248,MicheleAnnibale,,#b00b69,1,1,1,2,#aaaacc
1009135252542054402,gmarcosimonetti,,#b00b69,1,1,1,2,#aaaacc
1208797459415207936,fvtsQK7bvTo6Viv,,#b00b69,1,1,1,2,#aaaacc
3216733276,calabrorosa1,,#b00b69,1,1,1,2,#aaaacc
76616277,Deputatipd,,#b00b69,1,1,1,2,#aaaacc
1243233998509309952,lamaschera4,,#b00b69,1,1,1,1,#aaaacc
964460408,szampa56,,#b00b69,1,1,1,2,#aaaacc
356465723,Fa1969Pe,,#b00b69,1,1,1,2,#aaaacc
868487182524321792,PulcinoRossoner,,#b00b69,1,1,1,2,#aaaacc
1267945087146831874,garrone_luca,,#b00b69,0,0,0,0,#aaaacc
473035394,emidio_antonio,,#b00b69,1,1,1,2,#aaaacc
1330070064251498497,Giusepp62081124,,#b00b69,1,1,1,2,#aaaacc
3200808250,BrunoRonchetti,,#b00b69,0,0,0,0,#aaaacc
335964986,AnnaRagosta,,#b00b69,0,0,0,0,#aaaacc
951545291429249026,mario_bontempo,,#b00b69,1,1,1,2,#aaaacc
1299807378,tedpanski,,#b00b69,0,0,0,0,#aaaacc
971365242847617024,Roky99760738,,#b00b69,1,1,1,2,#aaaacc
1221787508998049793,Orraf5,,#b00b69,1,1,1,2,#aaaacc
2319542538,SenVincenzo,,#b00b69,1,1,1,2,#aaaacc
2216179636,_marlene1265,,#b00b69,1,1,1,2,#aaaacc
1972148822,brazof666,,#b00b69,1,1,1,2,#aaaacc
1179962942,MarracinoD,,#b00b69,1,1,1,2,#aaaacc
377430097,grancetto,,#b00b69,1,1,1,1,#aaaacc
189230168,424BasilStreet,,#b00b69,1,1,1,2,#aaaacc
1473613032764981252,FrancescoCabri4,,#b00b69,1,1,1,2,#aaaacc
425906764,maripar38,,#b00b69,1,1,1,2,#aaaacc
382595968,FlavioDalBen,,#b00b69,1,1,1,1,#aaaacc
777777871,DipRoss,,#b00b69,1,1,1,2,#aaaacc
822803010388688896,ravagliarossana,,#b00b69,1,1,1,2,#aaaacc
123712076,andrearossi76,,#b00b69,1,1,1,2,#aaaacc
385897719,cesarebrogi1,,#b00b69,1,1,1,2,#aaaacc
2913743835,rajis1848,,#b00b69,1,1,1,2,#aaaacc
986268867839385603,MattiaGallo17,,#b00b69,1,1,1,2,#aaaacc
1473404719615913989,mic_ros,,#b00b69,0,0,0,0,#aaaacc
2195640612,ondivaga7,,#b00b69,1,1,1,2,#aaaacc
1053285807765753856,FraPrudenz,,#b00b69,0,0,0,0,#aaaacc
887115744,PioDag,,#b00b69,1,1,1,1,#aaaacc
1459901869497724929,SpallinoPaolo,,#b00b69,1,1,1,1,#aaaacc
2772829228,matteoc1951,,#b00b69,1,1,1,2,#aaaacc
1410870161985388546,AseroGiovanna,,#b00b69,1,2,2,1,#aaaacc
2366108005,70_avelino,,#b00b69,1,1,1,1,#aaaacc
1417369836288684052,dhana_prema,,#b00b69,1,1,1,1,#aaaacc
1391766884052254720,CarlaKaky,,#b00b69,1,1,1,1,#aaaacc
2321252292,MgmMele,,#b00b69,1,1,1,1,#aaaacc
1097175085742469120,Laila76913893,,#b00b69,1,1,1,2,#aaaacc
2956358817,GiusPecoraro,,#b00b69,1,1,1,2,#aaaacc
2479620311,danieledv79,,#b00b69,1,1,1,2,#aaaacc
967685017932632065,CenturrinoLuigi,,#b00b69,1,1,1,2,#aaaacc
1119669056632651776,tiziano18071,,#b00b69,1,1,1,1,#aaaacc
857249819219382273,sergiopillai,,#b00b69,0,0,0,0,#aaaacc
521710387,GiancipoliFranc,,#b00b69,0,0,0,0,#aaaacc
1433325759272206336,MD800216,,#b00b69,0,0,0,0,#aaaacc
1032691285,eia58,,#b00b69,1,1,1,2,#aaaacc
1458084228990750729,matescienzeSTEM,,#b00b69,0,0,0,0,#aaaacc
521421171,MeScapin,,#b00b69,1,1,1,2,#aaaacc
527820997,black76i,,#b00b69,0,0,0,0,#aaaacc
1206934325171761157,IONONMIARRENDO,,#b00b69,1,1,1,1,#aaaacc
1110438806220623872,marcellone8,,#b00b69,1,1,1,1,#aaaacc
1234458775,MASSIMO_MASSlMO,,#b00b69,1,1,1,1,#aaaacc
837725060878249985,Marco18369581,,#b00b69,1,1,1,2,#aaaacc
271580487,FedeZambelli,,#b00b69,1,1,1,2,#aaaacc
1348185077080010752,legalizzas,,#b00b69,1,1,1,2,#aaaacc
854240012149424128,sabrinaEx5S,,#b00b69,1,1,1,1,#aaaacc
85793150,Paolo_Improta,,#b00b69,1,1,1,2,#aaaacc
1000480351905632258,MarceVann,,#b00b69,1,2,1,1,#aaaacc
454791337,Antonio_Caramia,,#b00b69,0,0,0,0,#aaaacc
2291753813,riga1952,,#b00b69,1,1,1,1,#aaaacc
3423529899,Sandor_Petini,,#b00b69,0,0,0,0,#aaaacc
1130420497,cocchi2a,,#b00b69,1,1,1,2,#aaaacc
972904650256146432,SettimoRosso,,#b00b69,1,1,1,2,#aaaacc
2370797451,angelo_fornaro,,#b00b69,1,1,1,1,#aaaacc
2879971325,FLiottaVioli,,#b00b69,1,1,1,2,#aaaacc
2568712240,CarloneDaniela,,#b00b69,1,1,1,1,#aaaacc
796501458,scherlockrosson,,#b00b69,1,1,1,1,#aaaacc
1592768882,carla_almirante,,#b00b69,0,0,0,0,#aaaacc
450654477,enrico_farda,,#b00b69,1,1,1,2,#aaaacc
2827362537,RohanAtt,,#b00b69,0,0,0,0,#aaaacc
1200452960305717253,Kimstellata,,#b00b69,1,1,1,1,#aaaacc
1120662112513265664,GeaPilato,,#b00b69,1,1,1,1,#aaaacc
1309482182075920384,BiagioSiracusa,,#b00b69,1,1,1,1,#aaaacc
1050707246,TeresaBiondo,,#b00b69,1,1,1,1,#aaaacc
1167221053,EnricoRomano63,,#b00b69,1,1,1,2,#aaaacc
1346966911465226245,AMuneratti,,#b00b69,1,1,1,2,#aaaacc
430743919,marcuspascal1,,#b00b69,1,1,1,1,#aaaacc
261437907,rosapensierosa,,#b00b69,1,1,1,2,#aaaacc
2385799301,annadelbello1,,#b00b69,1,1,1,1,#aaaacc
322528854,nabu65,,#b00b69,1,1,1,2,#aaaacc
1221563242977419271,ChicoCayetano,,#b00b69,1,1,1,2,#aaaacc
835122590,lella_50,,#b00b69,1,1,1,2,#aaaacc
1456252392123424779,Alessan83009246,,#b00b69,0,0,0,0,#aaaacc
3764059997,GualcoGabriella,,#b00b69,1,1,1,1,#aaaacc
2356251718,LaraAmmendola,,#b00b69,1,1,1,1,#aaaacc
716981370011140096,Valerio61022891,,#b00b69,1,1,1,2,#aaaacc
2589863933,mc_mcampo12,,#b00b69,1,1,1,2,#aaaacc
1467551685522432001,LucaRotelli,,#b00b69,0,0,0,0,#aaaacc
886389183929077760,TweetsdiTeo,,#b00b69,1,1,1,2,#aaaacc
703969798426894336,matteogreco_bio,,#b00b69,0,0,0,0,#aaaacc
1356002909436207104,ALLERTACETRIOLI,,#b00b69,1,1,1,1,#aaaacc
1456628681888129031,MarcoMatto80,,#b00b69,0,0,0,0,#aaaacc
535373616,Adriauss,,#b00b69,1,1,1,1,#aaaacc
1438929994860859394,Frances18895751,,#b00b69,1,1,1,1,#aaaacc
734083116919365632,marioaf18,,#b00b69,1,1,1,1,#aaaacc
1290559066641772544,PartigianaEx5S,,#b00b69,1,1,1,1,#aaaacc
1914835855,cavetibi,,#b00b69,1,1,1,2,#aaaacc
1323023005304430592,camiziani,,#b00b69,1,1,1,2,#aaaacc
952131763555459072,Marco94607833,,#b00b69,1,1,1,2,#aaaacc
79724722,Fabry279,,#b00b69,0,0,0,0,#aaaacc
1372480342880309251,quantunque1,,#b00b69,1,1,1,2,#aaaacc
1174984180847075328,AmaliaDAlessan1,,#b00b69,1,1,1,2,#aaaacc
405594332,KatRinakor,,#b00b69,1,1,1,2,#aaaacc
982532094,luigideluca_,,#b00b69,0,0,0,0,#aaaacc
1037764985320099840,Andrea97435568,,#b00b69,1,1,1,1,#aaaacc
710375589,carsapio,,#b00b69,1,1,1,2,#aaaacc
971351566325370881,GramsciAG,,#b00b69,1,1,1,2,#aaaacc
1227171998356443136,Davide70405052,,#b00b69,1,1,1,1,#aaaacc
327471759,FaustoDeMaria,,#b00b69,1,1,1,2,#aaaacc
1473451825529606146,Omicron_21,,#b00b69,1,1,1,1,#aaaacc
589178819,roxibrass,,#b00b69,1,2,1,1,#aaaacc
1440608139049463814,AngeloMietitore,,#b00b69,1,1,1,1,#aaaacc
1391525097010302978,lukewebsurfer,,#b00b69,1,1,1,1,#aaaacc
1059361525109010433,ItaliaViva,,#b00b69,1,1,1,2,#aaaacc
1435469650511466497,Svetlan07972247,,#b00b69,1,1,1,2,#aaaacc
722635898,lancellone,,#b00b69,1,1,1,2,#aaaacc
440737015,MicheleSolari70,,#b00b69,1,1,1,2,#aaaacc
1456522898059968512,cleme_cm91,,#b00b69,0,0,0,0,#aaaacc
425675322,RODOLFOSALVATOR,,#b00b69,1,1,1,2,#aaaacc
1329505368163094531,Niko99938977,,#b00b69,1,1,1,1,#aaaacc
711830999227899906,Spenk78,,#b00b69,1,1,1,1,#aaaacc
884858669862727680,aleperfetweet,,#b00b69,1,1,1,1,#aaaacc
1337423579630227459,Astolfo84,,#b00b69,1,1,1,2,#aaaacc
997354591,Alex_Bruzzi1975,,#b00b69,1,1,1,2,#aaaacc
1351166954497859591,elevated_basics,,#b00b69,1,1,1,1,#aaaacc
1025457125311610883,SuperStufo,,#b00b69,1,1,1,1,#aaaacc
4747949368,salvotomasi69,,#b00b69,1,1,1,1,#aaaacc
1339257856466554880,agostinopalazz1,,#b00b69,1,1,1,1,#aaaacc
1251245694096113665,etica_morale,,#b00b69,1,1,1,2,#aaaacc
1189330208,silvanadimuro,,#b00b69,1,1,1,1,#aaaacc
1184070977896046592,AnnickQuemper,,#b00b69,1,1,1,2,#aaaacc
960110310530142208,AlexGiudetti,,#b00b69,1,1,1,1,#aaaacc
1469620794921824266,Gabriel88457075,,#b00b69,1,1,1,2,#aaaacc
1478297786,PravatoSilvano,,#b00b69,1,1,1,1,#aaaacc
587237910,AntonioSmaldore,,#b00b69,1,1,1,2,#aaaacc
1912288435,ERivetta,,#b00b69,1,1,1,2,#aaaacc
2420888171,mattegeo,,#b00b69,1,1,1,2,#aaaacc
1382318650846285825,SrlArt,,#b00b69,1,1,1,2,#aaaacc
1275278736,ocramcm55_nera,,#b00b69,1,1,1,2,#aaaacc
1380125660,MauroCapozza,,#b00b69,1,1,1,2,#aaaacc
840300946555056128,_kublai,,#b00b69,1,1,1,2,#aaaacc
4828749335,LoveBellaria,,#b00b69,1,1,1,1,#aaaacc
1274322621606383617,EnormousPao,,#b00b69,1,1,1,2,#aaaacc
1226537390690521090,LuciaLaVita1,,#b00b69,1,1,1,2,#aaaacc
2478737879,Maximo25188,,#b00b69,1,1,1,2,#aaaacc
845643381141360641,Daviderel4,,#b00b69,1,1,1,2,#aaaacc
1353367448666271746,Antonel08210523,,#b00b69,1,1,1,2,#aaaacc
1343266983945629696,Casadileo1,,#b00b69,1,1,1,2,#aaaacc
1389244782548033542,Mirarch3,,#b00b69,1,1,1,2,#aaaacc
700795396101054464,circologdSA,,#b00b69,0,0,0,0,#aaaacc
959749490688319489,LucaMazzeo4,,#b00b69,0,0,0,0,#aaaacc
3410889970,mazzeomarial,,#b00b69,0,0,0,0,#aaaacc
959751893080829952,RaffaeleMazzeo3,,#b00b69,0,0,0,0,#aaaacc
1065214202011414533,giovanidemperl1,,#b00b69,0,0,0,0,#aaaacc
220308940,pdcampania,,#b00b69,0,0,0,0,#aaaacc
766643303081250817,enzono16,,#b00b69,1,1,1,1,#aaaacc
787083474,RBeccarello,,#b00b69,1,1,1,2,#aaaacc
447452303,AndreaAsilo,,#b00b69,1,1,1,1,#aaaacc
839813683,LEOREDBARON,,#b00b69,1,1,1,2,#aaaacc
1208489632352133120,Laura34867339,,#b00b69,1,1,1,2,#aaaacc
781383422484897792,VirginiaPanzeri,,#b00b69,1,1,1,2,#aaaacc
385071847,Lory0074,,#b00b69,1,1,1,2,#aaaacc
2510425209,AdamoLoi,,#b00b69,1,1,1,2,#aaaacc
1392070875097321472,enzarella3,,#b00b69,1,1,1,2,#aaaacc
903898838,EleonoraCamilli,,#b00b69,0,0,0,0,#aaaacc
735508409617911810,terradelricordo,,#b00b69,1,1,1,2,#aaaacc
964333646,duemme6,,#b00b69,1,1,1,2,#aaaacc
557366826,IVANCONF,,#b00b69,1,1,1,1,#aaaacc
2427440872,GregPignataro,,#b00b69,1,1,1,2,#aaaacc
19553775,ungaro_c,,#b00b69,1,1,1,2,#aaaacc
1087107041490100227,Brandolf11,,#b00b69,1,1,1,2,#aaaacc
1272714885105934339,Flavio_Tibaldi,,#b00b69,1,1,1,1,#aaaacc
1344583887691902978,CristinaIannic1,,#b00b69,1,1,1,2,#aaaacc
56392390,aranciaverde,,#b00b69,1,1,1,2,#aaaacc
1020931404,73rv,,#b00b69,0,0,0,0,#aaaacc
1013954305,ienablinski,,#b00b69,1,1,1,2,#aaaacc
2478991622,pdstatiuniti,,#b00b69,1,1,1,2,#aaaacc
842320472,fmazzoni7,,#b00b69,1,1,1,2,#aaaacc
1225450704078278657,SBaronceli,,#b00b69,1,1,1,2,#aaaacc
1367637506,ChuckieeTheDoll,,#b00b69,1,1,1,2,#aaaacc
1145734207639101440,TTNHEC,,#b00b69,1,1,1,2,#aaaacc
1186327231360049153,lucrezianoia,,#b00b69,1,1,1,2,#aaaacc
3308375333,StefaniaFalone,,#b00b69,1,1,1,2,#aaaacc
1338403125670129666,NobileAnima,,#b00b69,1,1,1,1,#aaaacc
434335578,BarchettaG,,#b00b69,1,1,1,2,#aaaacc
1267386347481858048,leonard92571642,,#b00b69,1,1,1,1,#aaaacc
831860163372015616,stenric56,,#b00b69,1,1,1,1,#aaaacc
243563921,busotto,,#b00b69,1,1,1,1,#aaaacc
919969911488860160,alleanzaxeuropa,,#b00b69,1,1,1,2,#aaaacc
2954454747,Carlo10309,,#b00b69,1,2,1,1,#aaaacc
1259041459,leoberthi,,#b00b69,1,1,1,1,#aaaacc
823133047847522304,PATRIZI21156466,,#b00b69,1,1,1,1,#aaaacc
992686250,MariaStellabra,,#b00b69,1,1,1,2,#aaaacc
482752072,RinoCana,,#b00b69,1,1,1,1,#aaaacc
3050234032,apicella57,,#b00b69,1,1,1,2,#aaaacc
825458049238368256,Emma96444762,,#b00b69,1,1,1,1,#aaaacc
396756630,gstelluti,,#b00b69,1,1,1,2,#aaaacc
337644410,Marxtrixx,,#b00b69,1,1,1,2,#aaaacc
2220186288,PES_PoA,,#b00b69,1,1,1,2,#aaaacc
1538750090,KompagnaTeresa,,#b00b69,1,1,1,2,#aaaacc
134887093,ignazioaprile,,#b00b69,0,0,0,0,#aaaacc
1595228996,mauro13051948,,#b00b69,1,1,1,2,#aaaacc
1142813121880449025,CHELSEA11943471,,#b00b69,1,1,1,2,#aaaacc
268850788,Rimmel2021,,#b00b69,1,1,1,2,#aaaacc
998943681964068865,kiara86769608,,#b00b69,1,1,1,2,#aaaacc
1454706830010200068,vistasulmare,,#b00b69,1,1,1,2,#aaaacc
148481393,marcolaudonio,,#b00b69,1,1,1,2,#aaaacc
899952481,MariaAversano1,,#b00b69,1,1,1,2,#aaaacc
832590570925195266,Angela23763271,,#b00b69,1,1,1,2,#aaaacc
3291993737,NicolaVertone,,#b00b69,1,1,1,2,#aaaacc
828684502822166532,fabrizia_alb,,#b00b69,1,1,1,2,#aaaacc
1218218823150702593,morgante2020,,#b00b69,1,1,1,2,#aaaacc
3368018859,Bobbio65M,,#b00b69,1,2,2,1,#aaaacc
1179432480207773699,massidanu,,#b00b69,1,1,1,2,#aaaacc
859185978434625536,agoacciaio,,#b00b69,1,1,1,2,#aaaacc
289844002,elisapunto,,#b00b69,1,1,1,2,#aaaacc
1073355817,nuccia20,,#b00b69,1,1,1,2,#aaaacc
839043333322330112,air_mov,,#b00b69,1,1,1,2,#aaaacc
4485300687,MatteoZo,,#b00b69,1,1,1,2,#aaaacc
760935300189356032,rivamatteoriva,,#b00b69,1,1,1,2,#aaaacc
2533217510,2014Monaco,,#b00b69,1,1,1,1,#aaaacc
733383127381487617,Alcor48018,,#b00b69,1,2,1,1,#aaaacc
1223662912713232384,ROMINA70672119,,#b00b69,1,1,1,1,#aaaacc
200149647,manuluzi,,#b00b69,1,1,1,2,#aaaacc
766731574616424448,Maurizio101112,,#b00b69,1,1,1,2,#aaaacc
1112453260210855936,Cristin23979363,,#b00b69,1,1,1,1,#aaaacc
252676505,pdabruzzo,,#b00b69,1,1,1,2,#aaaacc
1044242254523760643,Antonio24120145,,#b00b69,1,1,1,2,#aaaacc
1228754192317263875,bioccolo,,#b00b69,1,1,1,2,#aaaacc
426152264,solounastella,,#b00b69,1,2,2,2,#aaaacc
252585311,pantycat,,#b00b69,1,1,1,2,#aaaacc
96853674,elivito,,#b00b69,1,1,1,2,#aaaacc
1317396407326806017,HaStatoTrump,,#b00b69,1,2,1,1,#aaaacc
1460389568734187522,MajorTom2050,,#b00b69,1,1,1,1,#aaaacc
1349459111251947520,Alessan27259340,,#b00b69,1,1,1,1,#aaaacc
862202945420611584,marianevacannas,,#b00b69,1,1,1,1,#aaaacc
2176041849,iorollomaria,,#b00b69,1,1,1,2,#aaaacc
701803634632343556,V4l3g,,#b00b69,1,1,1,1,#aaaacc
1428603283531309061,dessere88,,#b00b69,1,1,1,1,#aaaacc
423088643,IlariaRicciP,,#b00b69,1,1,1,2,#aaaacc
1338703794,SpartacusGladia,,#b00b69,1,1,1,1,#aaaacc
1464386752274374656,irregolare_l,,#b00b69,0,0,0,0,#aaaacc
879942051307167744,MariaCo63102034,,#b00b69,1,1,1,2,#aaaacc
898543969797275649,ganjamanxxx1,,#b00b69,1,1,1,2,#aaaacc
1238386559159873536,Frances40322984,,#b00b69,1,1,1,1,#aaaacc
931126554071044096,Py_FeS2,,#b00b69,1,1,1,2,#aaaacc
2627013992,marco_disca,,#b00b69,1,1,1,1,#aaaacc
1088872705,salvalente11,,#b00b69,1,1,1,2,#aaaacc
3138188655,_8Debora_,,#b00b69,1,1,1,1,#aaaacc
1445137061380595712,RaffyAqui77,,#b00b69,1,1,1,2,#aaaacc
339745495,PRCPadova,,#b00b69,1,1,1,2,#aaaacc
2389956541,alexlavecchia85,,#b00b69,0,0,0,0,#aaaacc
977184968693764098,andremudadu,,#b00b69,1,1,1,2,#aaaacc
924067784,BottaroRosella,,#b00b69,1,1,1,2,#aaaacc
1112920468426813440,valenskij,,#b00b69,0,0,0,0,#aaaacc
1160479665129234432,VivianaP1511,,#b00b69,1,1,1,1,#aaaacc
2288643866,Franciscovota,,#b00b69,1,1,1,1,#aaaacc
382289387,Raf17Pallotto,,#b00b69,1,1,1,2,#aaaacc
2498393796,Moneymaker98000,,#b00b69,1,1,1,1,#aaaacc
1161834389170479104,Fort71488686,,#b00b69,1,2,1,1,#aaaacc
821343,cyberpanc,,#b00b69,1,1,1,1,#aaaacc
92734271,webgraffiti_it,,#b00b69,1,1,1,2,#aaaacc
438798142,ZzuCicciu,,#b00b69,1,1,1,2,#aaaacc
452010658,serebellardinel,,#b00b69,1,1,1,2,#aaaacc
2405837416,nieddupierpaolo,,#b00b69,1,1,1,1,#aaaacc
419622371,EnricoLetta,,#b00b69,1,1,1,2,#aaaacc
1371468588796805120,K274863601,,#b00b69,1,2,1,1,#aaaacc
4142340874,luigihellevil,,#b00b69,1,1,1,1,#aaaacc
484164422,AldoLaMorgia,,#b00b69,1,1,1,2,#aaaacc
