Id,Label,Interval,Colour
1417845132964007937,kalabalik2912,,1
3862333281,972b974e1b0440e,,1
3254081877,simone11472,,2
1236255995984297986,sara53054424,,1
978197286076510208,Dear_Inanna_Z,,2
269885887,euglander,,2
1361833561972686849,Urbano___VIII,,2
346692486,76Pier,,2
1447131849482964993,imnico96,,2
1464199037993857029,Giordan48430646,,2
1449324167862575107,Claudia20448488,,2
1249412358637666304,Andrea__Rossi,,2
1300884946878427137,Nicolet84520681,,2
3039450687,MaxZo_,,2
2200290805,valezuppina,,2
898620354045911040,giulianopessot,,2
257517267,MGNapolitano,,2
425803153,SilvanoSalviato,,2
2535751839,MarySpes,,2
1174780873075544069,rosaroccaforte,,2
2252899982,JPCK72,,2
3034922873,emilace75,,2
1460355787063271431,marcizzi6,,2
1238838550482821120,muspygbabka,,2
2635093335,ilarysotgiu1,,2
2227488127,leopadanofe,,1
2173072229,DoctorWho744,,1
1094614208107499520,laura_pi79,,1
1472508570109460480,betty_zeta,,2
283416650,barbarab1974,,2
1395576606,STEVE_241,,2
83906632,SergioTroisi,,2
501801081,gvesvs,,2
1026475254577807366,vendutoschifoso,,2
1094718444837265408,Satirev4,,2
1250177731,EleEsse77,,2
1008767717674020864,LoneroTony,,2
447010531,Lelecottero,,1
799007315034800128,EURybor,,1
2610479660,davideilardo,,2
1427635120761147400,FraCarp98,,2
1221013968,LUCABRAMBILLA24,,1
4171327882,denyocchisecchi,,2
761199432,Guido73242927,,2
1437697795499118596,kajacaprari,,3
1285866977693700096,Obsolete_LG,,2
4523308156,MrTrix007,,1
1275154423,isladecoco7,,5
1094253615420706816,frances88451672,,2
1327518346586296321,Giorgia92876831,,2
1000138698032320517,cristia97265138,,1
488990940,RBottos,,1
1449079389627592705,BavuttiRoberta,,2
1467454042381115393,LiccioneMarco,,#aaaacc
2433235432,fabiocrivel,,1
1020277135280431105,MauQuei,,1
1436670330953773062,Salvato27591666,,2
192458316,aimone71,,2
1307392273857032194,Sara60825982,,2
3331127301,ilpiccologiulio,,2
2935219756,drp_anna,,2
2397689598,RobertoZucchi11,,2
948454810403123200,NelAlici,,1
1087849336241905664,Ettore79597694,,2
582265897,AssuntaAccetto1,,2
971816547898490881,CarpaneseSilva1,,2
1011902735845863424,First_JC,,2
1283167465,470simone,,1
1272523678140555274,ClarkKe25897431,,2
4851430133,LKynes4,,3
358270300,tigrelt,,2
1051326542293475328,LogicFanta,,2
1283784692,Bomba2H,,1
393423439,Rosalba_Falzone,,1
2498940386,nikkoletta59,,1
486901061,prettyboymik,,2
905669989,samipox,,1
1219944530,Samira1577,,1
1229478864,autoctoNO_it,,2
1344560853861990401,Salvitus1,,1
96960470,nerimatteo,,1
423474251,rudy_matrix,,2
4463456536,momixer,,2
1123179943037423617,fremo03893514,,2
1201166765843271682,Elicriso_,,2
440247035,Zampaglion,,5
1183777562,AndreaCaon74,,1
1086196461501669376,riccardogaleot5,,2
1473745938984353799,cacciaramarri,,1
2190932934,dottorossonero,,2
525587066,Golfredo1,,1
1476948512,SandraM_Tcon0,,2
1407830436945014787,AChierchini,,2
1251850799602376704,alita31580584,,2
314537220,PersilQ,,2
543814633,T_Zanini,,1
110460168,A_Gentili,,1
1238800491632607232,gianluca826,,3
1243305305162866691,Sandro69920174,,2
2313764153,giuantvil,,2
2882706683,LNZHOPGOD,,2
834419884205469696,GiancarloPilus1,,2
2387298926,caterinacorda1,,2
3010293559,Dadazyb,,2
1431516409134260226,Nogreenpass1510,,2
273897097,gael99,,1
1466109301261488131,SantaCinzia,,2
4817724383,IlariaDebbia,,2
902156805991739392,emanuele7771,,2
468459701,tommasky24,,2
757521873743798272,SStef_III,,2
1329125336,Aledacasa63,,2
213602829,MaurizioVoltini,,2
175557075,mrguasco,,2
471435689,HannaNikye,,2
2180073286,embecerto,,2
2166592992,ZuzAntony,,2
4869405783,avv_gr,,2
1073137664617005056,FPolluce,,2
925018811174129665,durantes85,,2
235712668,pippo78tn,,2
337152978,DjSandb,,3
210153081,amadesss,,2
1202232975930396680,zsclionsfan,,2
1448996773154930706,dagoberto_ii,,2
146429429,SchiaviAlex,,2
1361708719751454720,Cervella2,,2
1414875191814107143,IlMarinaio5,,2
1017306026,NoGrimPass,,2
1016280316699398144,GPerenne,,2
397961650,ValeValentina2,,2
951070429179011072,CinoBalanico,,2
161649422,massimosab,,2
1422169613333323778,HalleyAitou,,2
256639551,paolasalvetti,,2
416991071,AMaddy1257,,2
383254576,AnnaTagliafierr,,2
2732751986,g_zerbato,,4
79967457,GianniSarti,,1
278743750,Marinotoma,,2
1363888045154578434,dianaterza,,2
493833883,etherea_etherea,,2
1442884202748317706,Daniela11855015,,#aaaacc
3023943383,HulkBreak,,1
2902601895,complottista12,,2
1461304529362771973,Aurora68934704,,1
1459177421681397771,franco_principi,,1
1073355817,nuccia20,,1
1169538441643778048,macfaddish,,1
1157781200,piero636,,2
2951078627,fantus74,,2
1430122498352427008,Marlin29249739,,2
1457843622439702531,Fischer110490,,2
1037003822,DFailli,,1
1292078663014453252,maronnamej,,#aaaacc
1027404487,MSator,,1
366660837,_fiorucci,,5
146738509,Noninfluente,,1
2615476385,PMurroccu,,1
743385775522324480,gue27_vane,,1
1343167793819213825,CucchiarelliX,,1
874349930827141121,Vincenz89103833,,5
1460246270757552128,Brigante1959,,2
1435636771505811458,Alessan12152874,,1
187952542,IvanIVTheZar,,2
2360365059,v3rd3acqua,,#aaaacc
1337734677340282885,Swiety000,,2
754395750499491840,peppe76199232,,2
2376808347,StranoAlex,,2
2328646053,malumichi,,2
2876192128,veneziana4,,#aaaacc
392197028,marco061066,,2
1171336100,virgola09,,1
1036611673,GiancarloChimie,,2
1143175728046977024,IntSovranista,,1
1374129418793279491,fla_dp,,1
1342223197131993088,MDX_0x0,,2
628527048,flayawa,,1
1472012683021008903,Massimo85426130,,2
1227171998356443136,Davide70405052,,1
3394247451,GobboPatrich,,2
1100502233576337413,RobertoAli20,,2
1673451542,carolgiurla,,2
468772443,RitaCrocifoglio,,5
186221116,Master2001_3,,2
1151785600326021120,LKlimex,,1
1393640480219484169,Frankie13968973,,2
2770537151,MRaddino,,1
1927158368,KentuckyPollo,,1
1220468887143186434,monsieuu,,5
437321566,Zia_Titty,,2
1446831008398069761,MonicaVeloce,,2
1169506849,MaurizioTorchi2,,2
1414517821749465088,Isabell87630000,,1
1585400108,baccy74,,2
994246141855322114,mariace48773268,,1
39475962,gps72,,1
1085531312,albealias,,2
3372869746,alex_antony17,,2
97948686,PAOLAGOSTINI,,2
1004821348730929152,marcell16895275,,1
1337144779772194819,manuel_y_jesus_,,1
1450632745458225152,FloraGiulia5,,1
793367160341094400,smilypapiking,,1
800436732,sirenadelsud,,2
730116701589753857,PaoloScorpio,,2
1050393979777441792,Beatric72980398,,2
3370843264,ferry74455114,,1
392552289,iq_196,,2
1006057344042766336,adolar41744618,,5
3047103415,voltes48,,2
1170008913758052353,arquer12,,4
564789344,Pierfra1966,,1
4458653776,marcomorini72,,2
3318877703,katrinyanuo,,2
950339922602479616,cav_errante_,,5
1370732523135893510,CNike60,,2
449736439,SHIN_Fafnhir,,1
821879334,atestaltasempre,,2
2578353021,AndNOEuro,,2
1363772105905627136,LBasemi,,1
452013510,albiuno,,2
730973286,FraF74,,2
1389814780349853696,Gaiagioialiber1,,2
928373996306993152,mixailvoronov21,,3
1173902440833474561,magicmoonlight4,,3
1440910171363020801,liberiXelezione,,4
1251605058,pameladiverona,,#aaaacc
968518778811281409,peggiomisento,,2
1109639072,Alessandrobarix,,2
1090357716609101830,Stefano37667231,,2
1732467540,claudioit961,,1
1339977139391741953,stella04686817,,1
729861715970658308,EmyRoyaleagle,,2
365633533,___John_Smith__,,2
424084271,SoniaLaVera,,2
1214443535476445184,ABoenco,,4
52679176,GabrieleFigini,,2
1172609270,GmTafalia66,,1
1249678210314502144,Lulu29786222,,3
1398897288098033667,Marceli91113868,,2
426152264,solounastella,,2
1429502494053474307,Loretta85729515,,2
513790402,diStasioStefano,,3
1461038561436880898,autriceribelle,,2
1076836690625466370,Luanastretti1,,2
1621311559,speranza_viva,,1
1291121696162947072,WorldHilarious1,,1
927609113974136833,lillo_letterio,,2
231876707,NilusIV,,2
1347607267546456073,BesouroKangal,,2
1358408321473146881,Bianca20531102,,2
2559437932,pas_alb,,1
1141372158259712000,biscone69,,2
399469627,Vvelasciavivere,,2
60995609,frarai2003,,2
1157622780541775872,FProibito,,2
487524602,MariaRitaDAdamo,,1
3719734875,811Proudman,,2
1036307375744016386,Stebox2,,2
845313296,giek2,,2
1418920748329099269,contu_nicoletta,,2
144370724,Diva_VIP,,4
51181671,mauromare,,1
513058103,RosaMariaNeves1,,2
1473051192083333120,lasciate_stare,,1
3077196184,davide_dalmonte,,2
317942119,FieroItalico,,2
1309482182075920384,BiagioSiracusa,,1
1002167748326318080,WillyCoyote6,,2
96383439,sergiofenizia,,1
1275402180959354881,Anastas99411930,,1
392728431,tagliagenti,,2
1684468244,AglioVestito,,2
1138580275166887942,Ludovica2019,,2
572125780,Paolo_ADP10,,4
1029104546,annamariamarco,,1
1318802425239736322,Quercino2,,2
1416509471296262146,flaneur55531660,,1
4115711139,PGuagliumi,,2
4867636829,me_desaparecido,,2
617844082,MarabottoMP,,2
1207998287233597442,GennaroMaria498,,2
303768575,saggizta,,1
3172430939,sabribri1977,,2
21610356,theturtleawaken,,1
930659928,phildancefc,,2
1151801315196116993,Claudio08671090,,1
1363957089425649671,Fortu36419972,,2
1307218838673555458,Barbara43933527,,1
1435339575837306884,Enea29aC,,2
1337842346206109699,Bianca50406170,,1
3060144058,MarcusPetric,,2
848984315698524160,metalblanco1991,,2
294535863,FlatMarco,,2
398293985,santapazienza99,,1
1308083022621794306,Massi1926,,2
1243670514389987330,alexio747,,2
117172862,Arinna60,,2
1471927693,TVorfano,,2
3397089436,WTF1807,,3
2568712240,CarloneDaniela,,1
2798863589,stefano61t,,4
2206599659,the_v_3,,2
1472948073370423313,AgrippaVipsanio,,2
1461055223024304143,Iioo41236533,,2
1294286709279129603,Simone_Gpg,,5
1062862212,toni08061963,,1
1083827976284921856,emmedimelissa,,2
1432941587324092418,natyslucevita,,1
1191558961,RizziRes,,2
1333682800948547585,Oceaniqued1,,2
2353672568,___xscd,,2
468441125,egopor,,2
809523195392966657,modesti_simone,,2
1225341095699238913,Roxana90154179,,2
1152958669883084801,casino90210,,2
1417466587351760905,luckystrike2030,,2
1353883423748796417,disaste65750561,,#aaaacc
1435613240332070922,Anna7818195598,,2
823379509,angelicabaires,,2
939484063,BettainChin,,2
1254358978294931456,CaresanaSimona,,2
57271548,RealRadioLondra,,2
1439545402542497796,gasaca26,,2
308121897,ferranmats,,2
1249822627700658176,Luigiei40,,1
1112110036984229893,GiacopelliGiada,,1
1449349150290718726,Darlekoghost,,1
917438823738626051,Nico01042014,,2
1429938235082424324,fabriziox23,,2
970720216551485440,silvia92745700,,2
540845601,simospank,,2
1319345300578967554,Nicolet39750675,,1
2951425072,cicciagatta,,2
1401425662401974279,ivic00633480,,2
2736138412,vale_ria_,,2
1352720317823803393,Penny73070896,,2
4614494487,fra_nca_,,2
946972735,mitsouko1,,2
468720469,Andreaacquista,,2
733383127381487617,Alcor48018,,2
555556029,NicoCiccotelli,,1
972904701888028674,gigioLuc,,2
1409830264977645570,Luckyma89652325,,2
540369500,MiroTorrielli,,2
910481652,1964franz1,,2
137643354,giuseppebaggio,,2
1448920258446872585,elvira_e_noi,,1
437901548,bertoia_paolo,,2
1090989921454747648,wondergiogio,,2
1079672562857193472,RomanatoM,,2
997450507751952384,FuoriIncuboUe,,1
2223326053,TweetyMelis,,2
1187380629085790208,Serena27711917,,2
1310565298920136705,anna30048679,,2
1396729003382292484,MaryZar42,,2
1418936140741156873,maurizi03092342,,2
1443994474301038595,BerlinoRoma70,,2
1462909584289320967,GrossiCesare1,,2
1362134733271007243,lupetta60,,1
3387134487,bacamu67,,2
2353382138,Angie_Pinkmeup,,2
1407376148602949635,Neko76206523,,2
1021306837,modamanager,,2
1368152558,TAL77SVAD,,2
1045250911684169728,favolafrancis,,2
1440030768571432968,AlessiaNannucci,,2
1260555080,AndreaBS1976,,2
1435736186975313921,VPerVendetta14,,2
1165229956122763265,Vocedelpensier1,,2
229160327,marcoranieri72,,2
1406528739798884353,icspleit,,1
396691435,babitabby,,2
1208291366918328320,iostoconCRISTO,,2
973247240822280192,TytoAlb82433730,,2
469111179,claradistaso,,5
3294572332,viffi01,,2
950098070771036160,GrandeTornado1,,2
168782371,Foy84,,2
1430984925273104389,Marcosacchi20,,2
1390018122707517444,babybarron1,,2
1265027879584370689,MeLlamanIshu,,2
1450062950010691590,Mara1781,,2
408084708,gothp1,,2
833443843664117760,Agnolut,,2
1456208553715380224,FedericoGielle,,1
1245225642003660800,rainiero43,,4
230284385,marottalawfarm,,1
865205076159344640,3_carpe,,2
598772700,RossanoBibalo,,2
1385397686,NCicuta,,1
833248994390335488,UnoCheOsserva,,1
99369286,Samu378,,2
1380302501812047872,Lucia23670081,,2
462727397,Giu_ggiola,,1
2203429105,SardusAutocton,,1
3243517432,mariamworldart,,3
2585035709,glucchy,,2
1244386531,FradicVE,,1
872154172661149697,Cornspitz,,2
965685004507537408,Miglietti3,,2
1133374725764337672,Frances83338391,,2
832999521739214848,MuredduGiovanni,,1
1013117294,mariacarla1963,,2
447383139,iceeke65,,2
1204669725151780864,ciccio196209,,1
4611000693,Skittygoa,,3
2941915384,emillyele,,4
1445508753684451335,Gio31917355,,2
1333059069352013824,EseFull,,1
1240786200,AcidamenteBea,,3
4549605137,leone150872,,3
1453217081365831684,Danieleshredded,,2
1237074431903764480,Aler9Gaby,,3
1430032390366375936,Sergio_Coraglia,,4
404310336,mbaudino,,1
701896132,vivalaltopa,,2
1401072119568650240,RItaliano3,,2
358626243,robymark1,,1
1248307267,SorryNs,,2
37078637,Anto75uk,,1
1294610060262481920,brunix_super,,1
1451961097016184838,Assuntacarmenc,,2
1154496122737627137,Stefano664509,,1
1250825548756107264,Bandito116,,1
417076397,FPisotti,,1
2806077372,tiz2060,,3
1651052388,DrudiDavide,,3
1313354509968642048,Mauro26739276,,1
1434056961557925888,Brubbis01,,#aaaacc
1173223843,BiwiMobu,,1
404946715,st_75,,2
1220637330,MaffeoDaniela,,2
1158716606723317760,battmark2,,2
1381505122174402565,RONNIE97876089,,1
1407037777464672261,ValentinaMia16,,4
1436400225292259360,scc68samu,,2
1159853921227198464,giorgio757,,3
126727689,Biagiothai,,2
3244161467,Italia7177,,1
1398594706683142149,francescazuffa1,,2
2436207123,dolores20943592,,2
1288901307093450752,Martina95190659,,2
1298528549591224320,cravattarossa,,3
1268998861101596680,seb5113910,,2
447251003,ziobirillo,,1
593523410,maxi75vr,,2
1369668257347739648,Kick57624616,,1
1003259834886754304,e_trombino,,1
2442402100,MDiemoz,,1
1477983924,cleona77,,2
1423246370597752832,MoroniMirna,,3
1473971655064104965,qualunque13,,1
2871320398,mario_terrile,,1
2363922944,ziaanto62,,1
455888650,psicoabile,,5
1473222827218247681,Gemmarara68,,#aaaacc
842378066,bodyzen52,,1
1427632842075475968,FabrizioPerfumo,,1
174643719,Ariel2575,,2
985259745975197696,Ladygalga1,,4
215735286,ilconteamar,,5
1427249764849094656,wblake1969,,2
2845018504,romanoziroldo,,2
1073339297355456512,Primula23244795,,2
1265591553642414081,FabrizioZanzar1,,3
1076779266619121665,Claudoc3,,5
1610780311,nerosolari,,1
1463451886741123072,LVDA_Acid,,1
1429563488263868418,MarcelMarceauVV,,#aaaacc
1158758131448590336,Piero42395724,,2
1421716917358891012,VALE24464951,,1
2431736100,giuseppebastia2,,1
837019878611685383,JoKakamuKazz,,1
1462855658349465608,5Ricomincio,,1
864546176,dan2cil,,1
1167033145411231750,Nunzio49872412,,1
2586355176,ilfuzzo,,1
276026459,avatar1dory,,1
1435676887603458061,RevengeEmi,,2
704418409723904001,CupiniMassimo,,2
1427276891023626240,BonomiGiuseppe,,1
521164308,AlessandraZadro,,1
856215728,yulieykagomez,,5
1095418857689358336,fm197544,,1
3051218620,73af33757472423,,1
499876766,maelmale,,5
134923768,il_bagatto,,1
1369005530,GiovanniCalcara,,1
2713176561,AssiElena,,2
756540680839782400,RobertoSavasini,,2
1074410824595398657,huge1961,,1
1262146004931039235,OtarVokun,,1
450555112,AlChiari,,2
1266404263120572418,claudiami2000,,1
854810856789561345,evanghelion66,,1
390208721,JP_Escobar18,,2
1367973715,mixc7,,2
4872258489,M72seventytwo,,1
988772702,SalvoLaroc90,,2
1217493838731804672,ItaliaJoseph,,1
1334088460257386500,CircusRedTicket,,2
3345562895,Gianluca3010,,1
1435137407343550468,VargarMarzia,,1
494172683,mostra76,,1
1422573109413138434,Harryz46,,1
1030314894,PaoloAnnibali,,1
476038082,GianniDiBello,,1
1890600458,Silvy6701,,2
528326960,DiegoDan80,,1
1456547128155820032,BonomiSilvana,,2
502998687,roby_italy_51,,1
1949424703,Miquwarchar,,1
1364225080859926540,JJ1897JJ,,4
499655831,Stanko_74,,1
779648076,FChiarucci,,1
1466332452809584643,CorviStefania,,1
4878889895,FortalMariah,,2
565662465,Ewavolpones84,,4
568418849,komba_vany,,2
2511094693,chopperSimone,,2
201789369,afderas,,2
960110310530142208,AlexGiudetti,,3
610288720,EnricoGiannell1,,1
475732955,brunodese,,2
3303206327,paolasoriani53,,2
174210451,largociospe,,2
702758072629010432,PinascoDanilo,,1
1106654538512154624,VincenzaSMF,,3
1449522308322938881,Sveglia_Italia_,,2
1143393739,PietroCuratola,,2
1275085404442591233,Geronim33455189,,2
1035460693,attilioc39,,2
1156225273928527872,LuigiF97101292,,2
710554164770816000,vallant80,,2
1380854935189909506,Gaby108L,,#aaaacc
1459614332141064200,EnzoCare2,,2
1473720837857492999,PensieroNo,,1
